Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
originating	14	13	13	12	0.27	1.1761	0.15	1.1461	5.0
overconfident	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0
perpetually	13	13	11	11	0.25	1.1461	0.15	1.1461	5.0
precipitation	15	13	14	13	0.29	1.2041	0.15	1.1461	5.0
puritanical	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0
qualification	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0
regulatory	14	13	12	11	0.27	1.1761	0.15	1.1461	5.0
satisfactorily	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0
synchronization	13	13	9	9	0.25	1.1461	0.15	1.1461	5.0
transcontinental	16	13	11	10	0.31	1.2304	0.15	1.1461	5.0
undeniably	13	13	10	10	0.25	1.1461	0.15	1.1461	5.0
academia	12	12	10	10	0.24	1.1139	0.14	1.1139	5.0
Amazonian	16	12	0	0	0.31	1.2304	0.14	1.1139	5.0
appropriated	13	12	12	12	0.25	1.1461	0.14	1.1139	5.0
archaeologists	27	12	23	10	0.53	1.4472	0.14	1.1139	5.0
celebratory	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0
condominiums	16	12	9	7	0.31	1.2304	0.14	1.1139	5.0
constituency	22	12	22	12	0.43	1.3617	0.14	1.1139	5.0
degenerative	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0
entomology	12	12	6	6	0.24	1.1139	0.14	1.1139	5.0
equatorial	17	12	9	7	0.33	1.2553	0.14	1.1139	5.0
exhilaration	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0
hermetically	13	12	12	11	0.25	1.1461	0.14	1.1139	5.0
incalculable	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0
inconveniences	15	12	15	12	0.29	1.2041	0.14	1.1139	5.0
incorporation	13	12	11	10	0.25	1.1461	0.14	1.1139	5.0
infertility	20	12	17	10	0.39	1.3222	0.14	1.1139	5.0
inoculation	17	12	17	12	0.33	1.2553	0.14	1.1139	5.0
interpretations	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0
intravenously	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0
maneuverable	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0
mathematicians	18	12	13	11	0.35	1.2788	0.14	1.1139	5.0
matrimonial	15	12	15	12	0.29	1.2041	0.14	1.1139	5.0
moratorium	14	12	12	10	0.27	1.1761	0.14	1.1139	5.0
ophthalmologist	14	12	14	12	0.27	1.1761	0.14	1.1139	5.0
opportunistic	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0
overreaction	14	12	14	12	0.27	1.1761	0.14	1.1139	5.0
periodicals	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0
precipitated	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0
predisposition	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0
reactivated	18	12	18	12	0.35	1.2788	0.14	1.1139	5.0
retaliatory	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0
telemarketing	18	12	10	7	0.35	1.2788	0.14	1.1139	5.0
unavoidably	13	12	10	9	0.25	1.1461	0.14	1.1139	5.0
underachiever	16	12	16	12	0.31	1.2304	0.14	1.1139	5.0
unfavorable	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0
unpatriotic	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0
antagonism	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
antagonizing	11	11	9	9	0.22	1.0792	0.13	1.0792	5.0
antihistamine	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
asphyxiated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
authentication	14	11	13	11	0.27	1.1761	0.13	1.0792	5.0
biographical	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0
chronologically	11	11	8	8	0.22	1.0792	0.13	1.0792	5.0
collaborated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
compartmentalize	11	11	9	9	0.22	1.0792	0.13	1.0792	5.0
contemporaries	14	11	14	11	0.27	1.1761	0.13	1.0792	5.0
discriminated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
disintegration	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0
disobedient	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0
edification	15	11	14	11	0.29	1.2041	0.13	1.0792	5.0
eradication	15	11	15	11	0.29	1.2041	0.13	1.0792	5.0
exasperating	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
exclusivity	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
fertilization	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
generalities	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
immaturity	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0
impersonators	17	11	17	11	0.33	1.2553	0.13	1.0792	5.0
inarticulate	13	11	13	11	0.25	1.1461	0.13	1.0792	5.0
inauguration	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0
inconsistency	13	11	13	11	0.25	1.1461	0.13	1.0792	5.0
inhumanity	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
insurmountable	14	11	14	11	0.27	1.1761	0.13	1.0792	5.0
interrogator	17	11	11	10	0.33	1.2553	0.13	1.0792	5.0
judiciary	11	11	6	6	0.22	1.0792	0.13	1.0792	5.0
meritorious	13	11	12	11	0.25	1.1461	0.13	1.0792	5.0
nationalities	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
parliamentary	12	11	9	9	0.24	1.1139	0.13	1.0792	5.0
proliferation	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
psychotherapist	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0
remuneration	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
repository	13	11	10	8	0.25	1.1461	0.13	1.0792	5.0
revolutionized	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0
Scandinavia	14	11	0	0	0.27	1.1761	0.13	1.0792	5.0
spiritualism	15	11	10	9	0.29	1.2041	0.13	1.0792	5.0
superficially	11	11	8	8	0.22	1.0792	0.13	1.0792	5.0
traditionalist	14	11	13	10	0.27	1.1761	0.13	1.0792	5.0
uninhibited	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0
academically	11	10	9	8	0.22	1.0792	0.12	1.0414	5.0
aficionado	11	10	9	9	0.22	1.0792	0.12	1.0414	5.0
ambulatory	12	10	10	9	0.24	1.1139	0.12	1.0414	5.0
approximated	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
archeology	13	10	11	9	0.25	1.1461	0.12	1.0414	5.0
articulated	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
assimilation	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
authoritative	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
communicable	12	10	12	10	0.24	1.1139	0.12	1.0414	5.0
communicators	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
compensatory	11	10	10	10	0.22	1.0792	0.12	1.0414	5.0
conservatively	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
consolidating	13	10	12	10	0.25	1.1461	0.12	1.0414	5.0
consolidation	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
contractually	10	10	6	6	0.2	1.0414	0.12	1.0414	5.0
corroboration	16	10	14	9	0.31	1.2304	0.12	1.0414	5.0
deliberating	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
denominations	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
disinformation	12	10	10	8	0.24	1.1139	0.12	1.0414	5.0
disintegrating	13	10	12	9	0.25	1.1461	0.12	1.0414	5.0
disorienting	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
durability	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
expediency	10	10	7	7	0.2	1.0414	0.12	1.0414	5.0
extramarital	15	10	15	10	0.29	1.2041	0.12	1.0414	5.0
extrasensory	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
facilitating	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
fiduciary	12	10	11	10	0.24	1.1139	0.12	1.0414	5.0
hallucinated	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0
immunization	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
inadequacies	10	10	8	8	0.2	1.0414	0.12	1.0414	5.0
incapacitate	11	10	9	9	0.22	1.0792	0.12	1.0414	5.0
incorporating	12	10	12	10	0.24	1.1139	0.12	1.0414	5.0
indisputable	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
ineligible	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
inexhaustible	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
infidelities	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
innumerable	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
inoculated	14	10	14	10	0.27	1.1761	0.12	1.0414	5.0
inoperative	15	10	15	10	0.29	1.2041	0.12	1.0414	5.0
intermittently	10	10	8	8	0.2	1.0414	0.12	1.0414	5.0
jurisdictional	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
materialized	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
Nickelodeon	10	10	1	1	0.2	1.0414	0.12	1.0414	5.0
nitroglycerine	15	10	13	8	0.29	1.2041	0.12	1.0414	5.0
organisations	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
Palestinian	20	10	1	1	0.39	1.3222	0.12	1.0414	5.0
perpendicular	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
polyurethane	12	10	10	8	0.24	1.1139	0.12	1.0414	5.0
procrastinating	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0
rationality	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
redevelopment	13	10	10	8	0.25	1.1461	0.12	1.0414	5.0
Scientology	15	10	5	2	0.29	1.2041	0.12	1.0414	5.0
Stradivarius	13	10	0	0	0.25	1.1461	0.12	1.0414	5.0
supplementary	13	10	13	10	0.25	1.1461	0.12	1.0414	5.0
telemarketer	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0
unaccompanied	14	10	13	10	0.27	1.1761	0.12	1.0414	5.0
underdeveloped	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
unemotional	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0
unsatisfying	15	10	14	9	0.29	1.2041	0.12	1.0414	5.0
unscientific	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0
unsuccessfully	10	10	7	7	0.2	1.0414	0.12	1.0414	5.0
visualization	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0
aboriginal	9	9	8	8	0.18	1.0	0.11	1.0	5.0
aeronautical	12	9	10	8	0.24	1.1139	0.11	1.0	5.0
alliteration	9	9	7	7	0.18	1.0	0.11	1.0	5.0
alphabetizing	9	9	8	8	0.18	1.0	0.11	1.0	5.0
anorexia	13	9	12	8	0.25	1.1461	0.11	1.0	5.0
anthropologists	9	9	8	8	0.18	1.0	0.11	1.0	5.0
apothecary	20	9	16	8	0.39	1.3222	0.11	1.0	5.0
astigmatism	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
asymptomatic	11	9	10	8	0.22	1.0792	0.11	1.0	5.0
colonization	12	9	12	9	0.24	1.1139	0.11	1.0	5.0
commemorating	9	9	7	7	0.18	1.0	0.11	1.0	5.0
dermatology	9	9	7	7	0.18	1.0	0.11	1.0	5.0
eccentricity	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
ecumenical	9	9	7	7	0.18	1.0	0.11	1.0	5.0
emasculated	9	9	8	8	0.18	1.0	0.11	1.0	5.0
encephalitis	11	9	9	8	0.22	1.0792	0.11	1.0	5.0
erroneously	13	9	13	9	0.25	1.1461	0.11	1.0	5.0
evangelical	11	9	11	9	0.22	1.0792	0.11	1.0	5.0
exacerbated	9	9	9	9	0.18	1.0	0.11	1.0	5.0
exhibitionist	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
habitually	9	9	8	8	0.18	1.0	0.11	1.0	5.0
homeopathic	11	9	10	9	0.22	1.0792	0.11	1.0	5.0
humiliations	9	9	8	8	0.18	1.0	0.11	1.0	5.0
ideologies	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
immeasurably	9	9	9	9	0.18	1.0	0.11	1.0	5.0
implementation	9	9	9	9	0.18	1.0	0.11	1.0	5.0
improprieties	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
incapacity	13	9	13	9	0.25	1.1461	0.11	1.0	5.0
incoherently	9	9	8	8	0.18	1.0	0.11	1.0	5.0
indefensible	9	9	9	9	0.18	1.0	0.11	1.0	5.0
indiscriminate	9	9	9	9	0.18	1.0	0.11	1.0	5.0
insinuated	9	9	9	9	0.18	1.0	0.11	1.0	5.0
irrepressible	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
irresponsibly	10	9	10	9	0.2	1.0414	0.11	1.0	5.0
kleptomaniac	9	9	9	9	0.18	1.0	0.11	1.0	5.0
manipulations	9	9	9	9	0.18	1.0	0.11	1.0	5.0
manipulator	10	9	6	6	0.2	1.0414	0.11	1.0	5.0
motorcyclist	13	9	11	7	0.25	1.1461	0.11	1.0	5.0
nationalism	12	9	10	7	0.24	1.1139	0.11	1.0	5.0
oxygenated	10	9	9	8	0.2	1.0414	0.11	1.0	5.0
Palestinians	19	9	0	0	0.37	1.301	0.11	1.0	5.0
Panamanian	11	9	0	0	0.22	1.0792	0.11	1.0	5.0
perpetuating	9	9	9	9	0.18	1.0	0.11	1.0	5.0
psychokinesis	11	9	7	6	0.22	1.0792	0.11	1.0	5.0
regenerated	11	9	11	9	0.22	1.0792	0.11	1.0	5.0
reorganizing	10	9	8	8	0.2	1.0414	0.11	1.0	5.0
representations	12	9	10	8	0.24	1.1139	0.11	1.0	5.0
romanticism	10	9	8	8	0.2	1.0414	0.11	1.0	5.0
sensitivities	10	9	9	9	0.2	1.0414	0.11	1.0	5.0
spectacularly	10	9	8	8	0.2	1.0414	0.11	1.0	5.0
supercomputer	13	9	13	9	0.25	1.1461	0.11	1.0	5.0
theologian	14	9	13	8	0.27	1.1761	0.11	1.0	5.0
thermonuclear	13	9	10	8	0.25	1.1461	0.11	1.0	5.0
unemployable	9	9	9	9	0.18	1.0	0.11	1.0	5.0
unequivocal	9	9	9	9	0.18	1.0	0.11	1.0	5.0
unmanageable	9	9	9	9	0.18	1.0	0.11	1.0	5.0
unreasonably	9	9	9	9	0.18	1.0	0.11	1.0	5.0
Urinalysis	12	9	5	3	0.24	1.1139	0.11	1.0	5.0
abbreviation	12	8	12	8	0.24	1.1139	0.1	0.9542	5.0
abbreviations	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0
aborigines	9	8	5	4	0.18	1.0	0.1	0.9542	5.0
actuarial	9	8	8	8	0.18	1.0	0.1	0.9542	5.0
adversarial	12	8	10	7	0.24	1.1139	0.1	0.9542	5.0
allegiances	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
amplification	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
anticlimactic	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0
antihistamines	10	8	7	5	0.2	1.0414	0.1	0.9542	5.0
Appalachia	10	8	0	0	0.2	1.0414	0.1	0.9542	5.0
capitalistic	15	8	14	8	0.29	1.2041	0.1	0.9542	5.0
commercialism	9	8	8	7	0.18	1.0	0.1	0.9542	5.0
Confederation	14	8	4	4	0.27	1.1761	0.1	0.9542	5.0
consecutively	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
curiosities	11	8	10	7	0.22	1.0792	0.1	0.9542	5.0
decaffeinated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
devastatingly	9	8	7	7	0.18	1.0	0.1	0.9542	5.0
dilapidated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
disqualifying	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
disreputable	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
echinacea	12	8	7	5	0.24	1.1139	0.1	0.9542	5.0
embarrassingly	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0
empirically	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
eradicating	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
eroticism	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
exasperated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
exonerating	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
exoskeleton	13	8	12	7	0.25	1.1461	0.1	0.9542	5.0
exterminating	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
hydrotherapy	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
hypersensitive	11	8	11	8	0.22	1.0792	0.1	0.9542	5.0
immediacy	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
imperialists	12	8	12	8	0.24	1.1139	0.1	0.9542	5.0
impresario	13	8	13	8	0.25	1.1461	0.1	0.9542	5.0
indomitable	10	8	7	7	0.2	1.0414	0.1	0.9542	5.0
inordinately	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
invalidated	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
irrationally	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
itineraries	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
justifiably	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0
juxtaposition	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
Lithuania	11	8	0	0	0.22	1.0792	0.1	0.9542	5.0
misapprehension	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
misinterpreting	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
periodical	9	8	8	7	0.18	1.0	0.1	0.9542	5.0
Pomeranian	10	8	0	0	0.2	1.0414	0.1	0.9542	5.0
precipitating	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
probationary	9	8	8	8	0.18	1.0	0.1	0.9542	5.0
proletarian	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
proletariat	13	8	13	8	0.25	1.1461	0.1	0.9542	5.0
rationalizing	9	8	8	7	0.18	1.0	0.1	0.9542	5.0
repositioning	9	8	8	7	0.18	1.0	0.1	0.9542	5.0
retaliated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
serendipitous	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
socialization	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0
unfashionable	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0
unmentionable	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0
unpredictably	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0
veterinarians	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0
viability	9	8	9	8	0.18	1.0	0.1	0.9542	5.0
abolitionist	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0
adjudication	9	7	9	7	0.18	1.0	0.08	0.9031	5.0
allegorical	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
articulation	8	7	7	6	0.16	0.9542	0.08	0.9031	5.0
collaborative	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
comprehensible	10	7	7	7	0.2	1.0414	0.08	0.9031	5.0
consumerism	9	7	7	6	0.18	1.0	0.08	0.9031	5.0
cosmetology	9	7	8	6	0.18	1.0	0.08	0.9031	5.0
decelerating	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0
dehumanizing	12	7	11	7	0.24	1.1139	0.08	0.9031	5.0
destabilizing	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
dictatorial	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
disassociate	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
disingenuous	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
elaborating	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
electrolysis	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
Embarcadero	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0
equivalency	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0
etymology	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
executioners	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0
fortifications	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0
fundamentalists	10	7	9	7	0.2	1.0414	0.08	0.9031	5.0
globalization	14	7	14	7	0.27	1.1761	0.08	0.9031	5.0
haberdashery	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0
hydrogenated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
hypochondria	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
ignominious	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
inexorably	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
informality	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
infuriated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
ingratiating	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
inoculations	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
instrumentation	10	7	8	5	0.2	1.0414	0.08	0.9031	5.0
invigorated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
ionization	12	7	11	7	0.24	1.1139	0.08	0.9031	5.0
irradiated	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
Macedonia	13	7	0	0	0.25	1.1461	0.08	0.9031	5.0
memorialize	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
monopolizing	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
nonrefundable	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0
overabundance	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
paradoxical	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
photosynthesis	11	7	9	7	0.22	1.0792	0.08	0.9031	5.0
practicality	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
Presbyterians	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0
pressurization	9	7	8	6	0.18	1.0	0.08	0.9031	5.0
procrastination	17	7	12	5	0.33	1.2553	0.08	0.9031	5.0
recidivism	9	7	6	6	0.18	1.0	0.08	0.9031	5.0
reciprocity	9	7	7	6	0.18	1.0	0.08	0.9031	5.0
reconstituted	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
recrimination	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
recriminations	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
redistribution	10	7	9	7	0.2	1.0414	0.08	0.9031	5.0
rejuvenated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
repatriated	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0
reverberating	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
stabilization	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
subliminally	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
subordinated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
substantiated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0
supercilious	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
testimonials	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
unimpeachable	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0
Unitarian	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0
utilization	9	7	8	6	0.18	1.0	0.08	0.9031	5.0
versatility	8	7	7	6	0.16	0.9542	0.08	0.9031	5.0
virtuosity	9	7	7	6	0.18	1.0	0.08	0.9031	5.0
Yugoslavian	9	7	0	0	0.18	1.0	0.08	0.9031	5.0
accreditation	9	6	8	6	0.18	1.0	0.07	0.8451	5.0
Acetylcholine	7	6	3	3	0.14	0.9031	0.07	0.8451	5.0
Amalgamated	6	6	1	1	0.12	0.8451	0.07	0.8451	5.0
amortization	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0
annihilating	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0
antioxidants	6	6	3	3	0.12	0.8451	0.07	0.8451	5.0
apolitical	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
astrophysicist	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0
asymmetrical	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
Babylonian	7	6	0	0	0.14	0.9031	0.07	0.8451	5.0
coagulation	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
communicative	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
competitiveness	7	6	5	5	0.14	0.9031	0.07	0.8451	5.0
conceptually	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
Constabulary	10	6	4	4	0.2	1.0414	0.07	0.8451	5.0
conventionally	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
coordinators	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0
criminality	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
culpability	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
degenerating	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
depressurizing	10	6	9	5	0.2	1.0414	0.07	0.8451	5.0
diplomatically	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
disillusioning	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
enthusiasms	9	6	7	6	0.18	1.0	0.07	0.8451	5.0
fanatically	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
fanaticism	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
gynecologists	7	6	6	6	0.14	0.9031	0.07	0.8451	5.0
horticultural	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
humidifier	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
identifier	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
illiteracy	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
inaugurated	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
inexorable	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
inextricably	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
inimitable	8	6	6	6	0.16	0.9542	0.07	0.8451	5.0
irreparably	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
irretrievably	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
isolationist	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
justifications	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
majestically	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0
microcomputer	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0
micromanaging	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
misrepresenting	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
Montevideo	10	6	0	0	0.2	1.0414	0.07	0.8451	5.0
Napoleonic	14	6	0	0	0.27	1.1761	0.07	0.8451	5.0
nullification	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
obliteration	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
Oceanographic	12	6	3	2	0.24	1.1139	0.07	0.8451	5.0
oceanography	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0
oversensitive	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
Paleozoic	6	6	0	0	0.12	0.8451	0.07	0.8451	5.0
peripherally	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
reciprocated	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
redecoration	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
rejuvenating	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0
retroactively	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
situational	7	6	5	5	0.14	0.9031	0.07	0.8451	5.0
sociologist	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0
sterilization	17	6	13	6	0.33	1.2553	0.07	0.8451	5.0
superconducting	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
