Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
commando	54	46	40	37	1.06	1.7404	0.55	1.6721	3.0
corridors	52	46	52	46	1.02	1.7243	0.55	1.6721	3.0
crusader	57	46	47	41	1.12	1.7634	0.55	1.6721	3.0
deserving	50	46	50	46	0.98	1.7076	0.55	1.6721	3.0
diagnose	53	46	52	45	1.04	1.7324	0.55	1.6721	3.0
digestion	52	46	52	46	1.02	1.7243	0.55	1.6721	3.0
divorces	47	46	45	44	0.92	1.6812	0.55	1.6721	3.0
Dolores	195	46	0	0	3.82	2.2923	0.55	1.6721	3.0
Domino	205	46	16	16	4.02	2.3139	0.55	1.6721	3.0
dopamine	77	46	64	40	1.51	1.8921	0.55	1.6721	3.0
enduring	48	46	45	43	0.94	1.6902	0.55	1.6721	3.0
engagements	51	46	50	46	1.0	1.716	0.55	1.6721	3.0
fanatics	48	46	46	44	0.94	1.6902	0.55	1.6721	3.0
Goliath	139	46	2	2	2.73	2.1461	0.55	1.6721	3.0
Helena	179	46	0	0	3.51	2.2553	0.55	1.6721	3.0
hypocrites	57	46	52	43	1.12	1.7634	0.55	1.6721	3.0
inferno	47	46	42	41	0.92	1.6812	0.55	1.6721	3.0
insightful	50	46	44	41	0.98	1.7076	0.55	1.6721	3.0
inventive	46	46	44	44	0.9	1.6721	0.55	1.6721	3.0
minerals	56	46	51	42	1.1	1.7559	0.55	1.6721	3.0
Montreal	96	46	0	0	1.88	1.9868	0.55	1.6721	3.0
nicotine	87	46	72	44	1.71	1.9445	0.55	1.6721	3.0
Pakistan	65	46	0	0	1.27	1.8195	0.55	1.6721	3.0
parasites	71	46	65	41	1.39	1.8573	0.55	1.6721	3.0
prediction	66	46	60	43	1.29	1.8261	0.55	1.6721	3.0
prophecies	74	46	67	42	1.45	1.8751	0.55	1.6721	3.0
purchases	54	46	51	44	1.06	1.7404	0.55	1.6721	3.0
reducing	50	46	47	44	0.98	1.7076	0.55	1.6721	3.0
restoring	50	46	45	42	0.98	1.7076	0.55	1.6721	3.0
retrieval	57	46	53	44	1.12	1.7634	0.55	1.6721	3.0
reversal	57	46	56	45	1.12	1.7634	0.55	1.6721	3.0
satanic	69	46	52	34	1.35	1.8451	0.55	1.6721	3.0
sensory	55	46	45	40	1.08	1.7482	0.55	1.6721	3.0
succession	48	46	46	44	0.94	1.6902	0.55	1.6721	3.0
ticklish	58	46	54	43	1.14	1.7709	0.55	1.6721	3.0
tormented	53	46	49	46	1.04	1.7324	0.55	1.6721	3.0
Toyota	75	46	0	0	1.47	1.8808	0.55	1.6721	3.0
tragedies	50	46	49	45	0.98	1.7076	0.55	1.6721	3.0
uglier	49	46	43	42	0.96	1.699	0.55	1.6721	3.0
unravel	49	46	48	46	0.96	1.699	0.55	1.6721	3.0
urinate	56	46	54	46	1.1	1.7559	0.55	1.6721	3.0
adviser	53	45	49	41	1.04	1.7324	0.54	1.6628	3.0
advisors	66	45	60	44	1.29	1.8261	0.54	1.6628	3.0
afflicted	65	45	53	42	1.27	1.8195	0.54	1.6628	3.0
attracting	58	45	57	44	1.14	1.7709	0.54	1.6628	3.0
bewildered	52	45	49	43	1.02	1.7243	0.54	1.6628	3.0
Bonanza	83	45	22	21	1.63	1.9243	0.54	1.6628	3.0
caravan	74	45	68	42	1.45	1.8751	0.54	1.6628	3.0
ceramic	62	45	57	43	1.22	1.7993	0.54	1.6628	3.0
Chronicle	80	45	15	13	1.57	1.9085	0.54	1.6628	3.0
combustion	64	45	63	45	1.25	1.8129	0.54	1.6628	3.0
conjunction	66	45	64	44	1.29	1.8261	0.54	1.6628	3.0
cultivate	48	45	48	45	0.94	1.6902	0.54	1.6628	3.0
desolate	50	45	45	43	0.98	1.7076	0.54	1.6628	3.0
dictation	48	45	30	28	0.94	1.6902	0.54	1.6628	3.0
downloading	58	45	44	35	1.14	1.7709	0.54	1.6628	3.0
genocide	62	45	57	41	1.22	1.7993	0.54	1.6628	3.0
histories	59	45	58	44	1.16	1.7782	0.54	1.6628	3.0
India	72	45	2	1	1.41	1.8633	0.54	1.6628	3.0
indulgence	49	45	49	45	0.96	1.699	0.54	1.6628	3.0
masquerade	82	45	58	44	1.61	1.9191	0.54	1.6628	3.0
mortified	51	45	46	42	1.0	1.716	0.54	1.6628	3.0
musicals	62	45	59	45	1.22	1.7993	0.54	1.6628	3.0
nitrogen	61	45	51	38	1.2	1.7924	0.54	1.6628	3.0
paradox	65	45	60	40	1.27	1.8195	0.54	1.6628	3.0
patrolling	50	45	42	40	0.98	1.7076	0.54	1.6628	3.0
penalties	47	45	45	43	0.92	1.6812	0.54	1.6628	3.0
phonograph	56	45	52	41	1.1	1.7559	0.54	1.6628	3.0
profiling	61	45	55	43	1.2	1.7924	0.54	1.6628	3.0
sabotaged	51	45	50	45	1.0	1.716	0.54	1.6628	3.0
Salvador	103	45	0	0	2.02	2.017	0.54	1.6628	3.0
scrambling	49	45	46	43	0.96	1.699	0.54	1.6628	3.0
sedation	58	45	58	45	1.14	1.7709	0.54	1.6628	3.0
sociable	51	45	51	45	1.0	1.716	0.54	1.6628	3.0
straightaway	51	45	44	41	1.0	1.716	0.54	1.6628	3.0
supporters	53	45	50	43	1.04	1.7324	0.54	1.6628	3.0
testicle	58	45	57	44	1.14	1.7709	0.54	1.6628	3.0
tiara	91	45	88	44	1.78	1.9638	0.54	1.6628	3.0
trafficking	53	45	48	42	1.04	1.7324	0.54	1.6628	3.0
versatile	48	45	46	43	0.94	1.6902	0.54	1.6628	3.0
abs	54	44	36	31	1.06	1.7404	0.52	1.6532	3.0
admirers	49	44	48	44	0.96	1.699	0.52	1.6532	3.0
aftershave	55	44	53	44	1.08	1.7482	0.52	1.6532	3.0
ascertain	49	44	48	44	0.96	1.699	0.52	1.6532	3.0
Buttercup	121	44	37	23	2.37	2.0864	0.52	1.6532	3.0
cabaret	115	44	78	35	2.25	2.0645	0.52	1.6532	3.0
cannibal	56	44	42	32	1.1	1.7559	0.52	1.6532	3.0
demolished	48	44	46	43	0.94	1.6902	0.52	1.6532	3.0
disparage	44	44	44	44	0.86	1.6532	0.52	1.6532	3.0
distances	46	44	45	43	0.9	1.6721	0.52	1.6532	3.0
edema	54	44	53	43	1.06	1.7404	0.52	1.6532	3.0
elastic	53	44	48	41	1.04	1.7324	0.52	1.6532	3.0
eyelashes	62	44	52	43	1.22	1.7993	0.52	1.6532	3.0
galloping	53	44	41	34	1.04	1.7324	0.52	1.6532	3.0
gymnastics	78	44	69	40	1.53	1.8976	0.52	1.6532	3.0
impartial	51	44	50	44	1.0	1.716	0.52	1.6532	3.0
infested	48	44	48	44	0.94	1.6902	0.52	1.6532	3.0
oppressive	47	44	46	43	0.92	1.6812	0.52	1.6532	3.0
ovation	45	44	45	44	0.88	1.6628	0.52	1.6532	3.0
overalls	52	44	52	44	1.02	1.7243	0.52	1.6532	3.0
overflow	49	44	44	40	0.96	1.699	0.52	1.6532	3.0
oversized	47	44	44	41	0.92	1.6812	0.52	1.6532	3.0
pedestal	67	44	66	43	1.31	1.8325	0.52	1.6532	3.0
projecting	62	44	58	43	1.22	1.7993	0.52	1.6532	3.0
projections	56	44	52	41	1.1	1.7559	0.52	1.6532	3.0
projector	62	44	52	38	1.22	1.7993	0.52	1.6532	3.0
rebellious	47	44	43	40	0.92	1.6812	0.52	1.6532	3.0
resistant	46	44	45	43	0.9	1.6721	0.52	1.6532	3.0
saxophone	86	44	74	40	1.69	1.9395	0.52	1.6532	3.0
scholarships	55	44	50	39	1.08	1.7482	0.52	1.6532	3.0
seducing	49	44	46	42	0.96	1.699	0.52	1.6532	3.0
seduction	50	44	43	38	0.98	1.7076	0.52	1.6532	3.0
socialize	49	44	48	43	0.96	1.699	0.52	1.6532	3.0
spectators	52	44	47	40	1.02	1.7243	0.52	1.6532	3.0
subpoenaed	54	44	53	44	1.06	1.7404	0.52	1.6532	3.0
suspecting	49	44	44	39	0.96	1.699	0.52	1.6532	3.0
Abigail	154	43	0	0	3.02	2.1903	0.51	1.6435	3.0
abruptly	45	43	44	42	0.88	1.6628	0.51	1.6435	3.0
appetites	46	43	44	42	0.9	1.6721	0.51	1.6435	3.0
asbestos	66	43	58	40	1.29	1.8261	0.51	1.6435	3.0
asteroid	86	43	72	38	1.69	1.9395	0.51	1.6435	3.0
attribute	45	43	44	42	0.88	1.6628	0.51	1.6435	3.0
badgering	53	43	45	36	1.04	1.7324	0.51	1.6435	3.0
barriers	47	43	47	43	0.92	1.6812	0.51	1.6435	3.0
bullying	50	43	46	40	0.98	1.7076	0.51	1.6435	3.0
clerical	50	43	48	41	0.98	1.7076	0.51	1.6435	3.0
comatose	50	43	47	41	0.98	1.7076	0.51	1.6435	3.0
completing	43	43	39	39	0.84	1.6435	0.51	1.6435	3.0
contender	49	43	48	42	0.96	1.699	0.51	1.6435	3.0
demeanor	54	43	48	42	1.06	1.7404	0.51	1.6435	3.0
detergent	52	43	49	41	1.02	1.7243	0.51	1.6435	3.0
devoured	46	43	44	41	0.9	1.6721	0.51	1.6435	3.0
dizziness	47	43	44	40	0.92	1.6812	0.51	1.6435	3.0
doable	47	43	46	43	0.92	1.6812	0.51	1.6435	3.0
enigma	47	43	42	38	0.92	1.6812	0.51	1.6435	3.0
Erica	273	43	0	0	5.35	2.4378	0.51	1.6435	3.0
frightfully	54	43	48	37	1.06	1.7404	0.51	1.6435	3.0
hemorrhoids	46	43	42	40	0.9	1.6721	0.51	1.6435	3.0
Hilary	259	43	0	0	5.08	2.415	0.51	1.6435	3.0
hormonal	43	43	42	42	0.84	1.6435	0.51	1.6435	3.0
invaders	74	43	66	39	1.45	1.8751	0.51	1.6435	3.0
irritate	48	43	46	43	0.94	1.6902	0.51	1.6435	3.0
licenses	48	43	47	42	0.94	1.6902	0.51	1.6435	3.0
lunacy	51	43	45	42	1.0	1.716	0.51	1.6435	3.0
menopause	63	43	55	38	1.24	1.8062	0.51	1.6435	3.0
Miriam	341	43	0	0	6.69	2.534	0.51	1.6435	3.0
modify	50	43	45	39	0.98	1.7076	0.51	1.6435	3.0
newcomer	55	43	48	37	1.08	1.7482	0.51	1.6435	3.0
nutrition	48	43	46	41	0.94	1.6902	0.51	1.6435	3.0
obstructing	46	43	36	33	0.9	1.6721	0.51	1.6435	3.0
Omega	76	43	20	13	1.49	1.8865	0.51	1.6435	3.0
orbital	64	43	51	37	1.25	1.8129	0.51	1.6435	3.0
Petersburg	99	43	0	0	1.94	2.0	0.51	1.6435	3.0
pharmacist	78	43	68	41	1.53	1.8976	0.51	1.6435	3.0
polluted	50	43	49	42	0.98	1.7076	0.51	1.6435	3.0
Portugal	68	43	3	1	1.33	1.8388	0.51	1.6435	3.0
procession	65	43	53	42	1.27	1.8195	0.51	1.6435	3.0
prodigy	67	43	55	41	1.31	1.8325	0.51	1.6435	3.0
purchasing	51	43	41	38	1.0	1.716	0.51	1.6435	3.0
reluctance	46	43	45	42	0.9	1.6721	0.51	1.6435	3.0
retreated	51	43	47	41	1.0	1.716	0.51	1.6435	3.0
safekeeping	46	43	46	43	0.9	1.6721	0.51	1.6435	3.0
salaries	52	43	49	41	1.02	1.7243	0.51	1.6435	3.0
scandalous	46	43	40	37	0.9	1.6721	0.51	1.6435	3.0
simulate	59	43	47	41	1.16	1.7782	0.51	1.6435	3.0
Soviets	90	43	1	1	1.76	1.959	0.51	1.6435	3.0
Subtitle	52	43	9	7	1.02	1.7243	0.51	1.6435	3.0
talkative	46	43	44	41	0.9	1.6721	0.51	1.6435	3.0
unveiling	52	43	51	43	1.02	1.7243	0.51	1.6435	3.0
uprising	59	43	51	42	1.16	1.7782	0.51	1.6435	3.0
willpower	54	43	50	40	1.06	1.7404	0.51	1.6435	3.0
adhesive	47	42	42	38	0.92	1.6812	0.5	1.6335	3.0
assorted	49	42	42	40	0.96	1.699	0.5	1.6335	3.0
Babylon	120	42	1	1	2.35	2.0828	0.5	1.6335	3.0
bottomless	45	42	42	39	0.88	1.6628	0.5	1.6335	3.0
Calcutta	59	42	0	0	1.16	1.7782	0.5	1.6335	3.0
celestial	55	42	33	32	1.08	1.7482	0.5	1.6335	3.0
