Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
reuniting	14	12	13	11	0.27	1.1761	0.14	1.1139	4.0	2010
salvageable	13	12	13	12	0.25	1.1461	0.14	1.1139	4.0	1000
skyrocketing	12	12	11	11	0.24	1.1139	0.14	1.1139	4.0	1200
solicitors	17	12	14	9	0.33	1.2553	0.14	1.1139	4.0	0100
speculative	12	12	12	12	0.24	1.1139	0.14	1.1139	4.0	1000
structurally	12	12	12	12	0.24	1.1139	0.14	1.1139	4.0	1000
sympathizer	15	12	15	12	0.29	1.2041	0.14	1.1139	4.0	1020
uncommonly	13	12	13	12	0.25	1.1461	0.14	1.1139	4.0	2100
unimpressive	12	12	7	7	0.24	1.1139	0.14	1.1139	4.0	2010
unspecified	13	12	11	10	0.25	1.1461	0.14	1.1139	4.0	0102
unusable	14	12	13	11	0.27	1.1761	0.14	1.1139	4.0	0100
vehemently	12	12	12	12	0.24	1.1139	0.14	1.1139	4.0	1000
Vesuvius	19	12	0	0	0.37	1.301	0.14	1.1139	4.0	0100
abalone	26	11	14	9	0.51	1.4314	0.13	1.0792	4.0	2010
accumulates	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0102
adventurers	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0100
aesthetically	12	11	10	9	0.24	1.1139	0.13	1.0792	4.0	0100
affiliate	15	11	14	11	0.29	1.2041	0.13	1.0792	4.0	0102
agitator	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	1020
ambivalence	12	11	11	11	0.24	1.1139	0.13	1.0792	4.0	0100
analyzes	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
ancillary	11	11	9	9	0.22	1.0792	0.13	1.0792	4.0	1020
angiogram	20	11	20	11	0.39	1.3222	0.13	1.0792	4.0	1000
arbitration	23	11	21	10	0.45	1.3802	0.13	1.0792	4.0	2010
aromatic	14	11	13	10	0.27	1.1761	0.13	1.0792	4.0	2010
assemblyman	37	11	24	10	0.73	1.5798	0.13	1.0792	4.0	0102
automaton	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0102
avocados	13	11	12	10	0.25	1.1461	0.13	1.0792	4.0	2010
barbiturates	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	0100
Bartholomew	18	11	0	0	0.35	1.2788	0.13	1.0792	4.0	0102
bestiality	18	11	15	9	0.35	1.2788	0.13	1.0792	4.0	0100
bewildering	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
calibration	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
cantankerous	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
capacities	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	0100
capillaries	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
cataloging	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	1000
centrifugal	15	11	12	8	0.29	1.2041	0.13	1.0792	4.0	0100
chauvinism	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	1020
chronically	11	11	9	9	0.22	1.0792	0.13	1.0792	4.0	1000
concentrations	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
confidences	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1000
confidently	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	1000
connotations	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
conservatives	12	11	9	9	0.24	1.1139	0.13	1.0792	4.0	0100
convincingly	11	11	9	9	0.22	1.0792	0.13	1.0792	4.0	0100
criterion	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
cryogenic	17	11	15	10	0.33	1.2553	0.13	1.0792	4.0	1020
dandelion	15	11	9	7	0.29	1.2041	0.13	1.0792	4.0	1020
Darwinian	11	11	0	0	0.22	1.0792	0.13	1.0792	4.0	2100
declarations	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	2010
defensible	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	0100
desensitized	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0102
Directorate	13	11	6	6	0.25	1.1461	0.13	1.0792	4.0	0100
disregarding	14	11	11	9	0.27	1.1761	0.13	1.0792	4.0	2010
dissipation	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	2010
distillery	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	0100
duodenum	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	0100
dyslexia	13	11	11	10	0.25	1.1461	0.13	1.0792	4.0	0100
economist	11	11	9	9	0.22	1.0792	0.13	1.0792	4.0	0100
economize	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	0102
elliptical	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	0100
enigmatic	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
establishes	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0100
expedited	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	1020
exuberant	12	11	10	10	0.24	1.1139	0.13	1.0792	4.0	0100
forensically	11	11	7	7	0.22	1.0792	0.13	1.0792	4.0	0100
formulation	13	11	12	10	0.25	1.1461	0.13	1.0792	4.0	2010
glorifying	13	11	11	9	0.25	1.1461	0.13	1.0792	4.0	1020
habitation	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
hyperbole	11	11	8	8	0.22	1.0792	0.13	1.0792	4.0	0102
Hyperion	19	11	0	0	0.37	1.301	0.13	1.0792	4.0	0100
hypertensive	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	2010
immobilized	12	11	11	11	0.24	1.1139	0.13	1.0792	4.0	0102
impulsively	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0100
incontinence	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0100
inflammable	13	11	12	11	0.25	1.1461	0.13	1.0792	4.0	0100
informally	13	11	10	9	0.25	1.1461	0.13	1.0792	4.0	0100
inopportune	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	0201
intensified	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	0102
intensify	12	11	10	10	0.24	1.1139	0.13	1.0792	4.0	0102
interlocking	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
interracial	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	2010
inundated	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
investigates	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0102
jeopardizes	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
laryngeal	12	11	8	7	0.24	1.1139	0.13	1.0792	4.0	0100
marginally	11	11	9	9	0.22	1.0792	0.13	1.0792	4.0	1000
masochistic	12	11	10	10	0.24	1.1139	0.13	1.0792	4.0	1000
medicating	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
menstruation	14	11	11	10	0.27	1.1761	0.13	1.0792	4.0	2010
mutilations	13	11	12	11	0.25	1.1461	0.13	1.0792	4.0	2010
mystifying	15	11	12	9	0.29	1.2041	0.13	1.0792	4.0	1020
naturalist	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	1000
negatively	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	1000
nutritionist	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	0100
obscenities	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
Olympian	11	11	0	0	0.22	1.0792	0.13	1.0792	4.0	0100
orifices	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	1000
ovarian	17	11	16	10	0.33	1.2553	0.13	1.0792	4.0	0100
parameter	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	0100
paratrooper	16	11	15	10	0.31	1.2304	0.13	1.0792	4.0	1020
percolating	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1020
perishable	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	1000
photocopy	15	11	13	10	0.29	1.2041	0.13	1.0792	4.0	1020
Pollyanna	11	11	0	0	0.22	1.0792	0.13	1.0792	4.0	2010
polygamy	19	11	17	9	0.37	1.301	0.13	1.0792	4.0	0100
practitioners	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	0100
prerecorded	12	11	10	9	0.24	1.1139	0.13	1.0792	4.0	2010
preventative	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	0100
prominently	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	1000
proportional	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	0100
readjustment	13	11	9	9	0.25	1.1461	0.13	1.0792	4.0	0010
reconnoiter	12	11	10	10	0.24	1.1139	0.13	1.0792	4.0	2010
rediscover	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0010
rediscovered	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0010
registrations	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	2010
reinstating	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
reinventing	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0010
reparations	14	11	14	11	0.27	1.1761	0.13	1.0792	4.0	2010
residences	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	1000
revisionist	13	11	13	11	0.25	1.1461	0.13	1.0792	4.0	0100
revitalize	13	11	12	11	0.25	1.1461	0.13	1.0792	4.0	0102
rewiring	17	11	17	11	0.33	1.2553	0.13	1.0792	4.0	0100
romanticize	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0102
subdivision	29	11	29	11	0.57	1.4771	0.13	1.0792	4.0	1020
summarily	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
superimpose	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2001
syndication	15	11	14	10	0.29	1.2041	0.13	1.0792	4.0	2010
teleconference	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0010
telescopic	12	11	12	11	0.24	1.1139	0.13	1.0792	4.0	2010
temerity	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	0100
tempestuous	12	11	10	9	0.24	1.1139	0.13	1.0792	4.0	2100
terrestrial	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	0100
tolerating	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	1020
tumultuous	11	11	10	10	0.22	1.0792	0.13	1.0792	4.0	2100
unassisted	11	11	11	11	0.22	1.0792	0.13	1.0792	4.0	2010
unconnected	13	11	11	10	0.25	1.1461	0.13	1.0792	4.0	2010
underwriters	17	11	14	8	0.33	1.2553	0.13	1.0792	4.0	1020
unrepentant	12	11	11	10	0.24	1.1139	0.13	1.0792	4.0	2010
utopian	15	11	14	11	0.29	1.2041	0.13	1.0792	4.0	0100
watercolors	21	11	19	11	0.41	1.3424	0.13	1.0792	4.0	1020
accidently	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1000
acrobatics	11	10	10	10	0.22	1.0792	0.12	1.0414	4.0	2010
Adagio	12	10	5	5	0.24	1.1139	0.12	1.0414	4.0	0102
allegory	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	1020
allocation	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2010
aluminium	12	10	10	8	0.24	1.1139	0.12	1.0414	4.0	0100
amicable	13	10	12	9	0.25	1.1461	0.12	1.0414	4.0	1000
amphibians	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	0100
anthology	14	10	11	7	0.27	1.1761	0.12	1.0414	4.0	0100
apostrophe	12	10	11	10	0.24	1.1139	0.12	1.0414	4.0	0100
apprentices	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
archdiocese	34	10	28	5	0.67	1.5441	0.12	1.0414	4.0	1100
atypical	19	10	17	10	0.37	1.301	0.12	1.0414	4.0	0100
automatics	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	2010
barometric	12	10	10	8	0.24	1.1139	0.12	1.0414	4.0	2010
biohazard	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	2010
Bolivian	13	10	0	0	0.25	1.1461	0.12	1.0414	4.0	0100
borealis	14	10	10	6	0.27	1.1761	0.12	1.0414	4.0	2010
cancellations	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
carcinoma	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
cataclysm	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1020
catastrophes	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0100
centimeter	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1020
Centurion	18	10	7	4	0.35	1.2788	0.12	1.0414	4.0	0100
chicanery	12	10	10	10	0.24	1.1139	0.12	1.0414	4.0	0100
choreograph	11	10	10	10	0.22	1.0792	0.12	1.0414	4.0	1002
classifying	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	1020
coincided	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
collectible	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0100
Compendium	12	10	4	3	0.24	1.1139	0.12	1.0414	4.0	0100
conceptual	12	10	10	8	0.24	1.1139	0.12	1.0414	4.0	0100
conspirator	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	0100
consummation	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
contaminants	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	0100
contraceptive	17	10	16	10	0.33	1.2553	0.12	1.0414	4.0	2010
corresponded	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2010
corroborates	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0102
counterfeiters	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	1020
courageously	11	10	9	9	0.22	1.0792	0.12	1.0414	4.0	0100
cumulative	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1000
dandelions	12	10	10	10	0.24	1.1139	0.12	1.0414	4.0	1020
deconstruction	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0010
defensively	12	10	10	8	0.24	1.1139	0.12	1.0414	4.0	0100
deformities	12	10	11	9	0.24	1.1139	0.12	1.0414	4.0	0100
demolishing	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
depositing	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
designation	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
desiring	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
detectable	14	10	11	9	0.27	1.1761	0.12	1.0414	4.0	0100
diagnosing	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
disarmament	15	10	14	9	0.29	1.2041	0.12	1.0414	4.0	0100
disassemble	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
disturbingly	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	0100
duplicitous	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
efficacious	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
effortlessly	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1000
electricians	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	0010
emissaries	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1020
empathetic	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	2010
enviable	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1000
ethnicity	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	0100
eviscerate	11	10	9	9	0.22	1.0792	0.12	1.0414	4.0	0102
evocative	14	10	13	9	0.27	1.1761	0.12	1.0414	4.0	0100
excavating	11	10	8	7	0.22	1.0792	0.12	1.0414	4.0	1020
excellently	11	10	9	8	0.22	1.0792	0.12	1.0414	4.0	1000
exemplifies	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	0102
externally	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0100
heredity	13	10	11	9	0.25	1.1461	0.12	1.0414	4.0	0100
horticulture	12	10	9	9	0.24	1.1139	0.12	1.0414	4.0	1020
illustrating	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1020
inclinations	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
instigator	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1020
interceptor	12	10	10	8	0.24	1.1139	0.12	1.0414	4.0	2010
justifying	13	10	10	9	0.25	1.1461	0.12	1.0414	4.0	1020
Leviticus	15	10	1	1	0.29	1.2041	0.12	1.0414	4.0	0100
lubrication	13	10	11	9	0.25	1.1461	0.12	1.0414	4.0	2010
maraschino	12	10	9	8	0.24	1.1139	0.12	1.0414	4.0	2010
marvelously	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1000
mastectomy	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	0100
maximizing	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1020
metabolize	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	0102
micromanage	11	10	10	10	0.22	1.0792	0.12	1.0414	4.0	2010
misadventure	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0010
mutilating	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	1020
nomenclature	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	1020
obsessively	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0100
occupancy	14	10	14	10	0.27	1.1761	0.12	1.0414	4.0	1000
officiate	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	0102
operable	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	1000
orthopedist	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	2010
oscillator	18	10	16	9	0.35	1.2788	0.12	1.0414	4.0	1020
otherworldly	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	1010
outrageously	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2100
overturning	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1020
oxidation	13	10	11	9	0.25	1.1461	0.12	1.0414	4.0	2010
paralegals	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
paranoiac	13	10	12	10	0.25	1.1461	0.12	1.0414	4.0	2012
petunias	14	10	14	10	0.27	1.1761	0.12	1.0414	4.0	0100
podiatrist	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0102
portfolios	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	0102
posthumously	10	10	7	7	0.2	1.0414	0.12	1.0414	4.0	1000
predilection	13	10	10	10	0.25	1.1461	0.12	1.0414	4.0	2010
proclivities	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	0100
proclivity	12	10	11	10	0.24	1.1139	0.12	1.0414	4.0	0100
procrastinate	13	10	11	10	0.25	1.1461	0.12	1.0414	4.0	0102
propagation	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2010
propensity	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
propositions	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	2010
psoriasis	23	10	15	7	0.45	1.3802	0.12	1.0414	4.0	0100
purifying	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1020
redirecting	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2010
refrigerate	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0102
regulators	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1020
replaceable	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2100
replenishing	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
replicating	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	1020
rescheduling	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
rigidity	11	10	7	6	0.22	1.0792	0.12	1.0414	4.0	0100
rutabaga	18	10	16	9	0.35	1.2788	0.12	1.0414	4.0	1000
satanism	22	10	14	3	0.43	1.3617	0.12	1.0414	4.0	1020
segregated	11	10	10	9	0.22	1.0792	0.12	1.0414	4.0	1020
semifinal	14	10	14	10	0.27	1.1761	0.12	1.0414	4.0	2010
separations	12	10	11	9	0.24	1.1139	0.12	1.0414	4.0	2010
serviceable	12	10	10	9	0.24	1.1139	0.12	1.0414	4.0	1000
sophomoric	11	10	11	10	0.22	1.0792	0.12	1.0414	4.0	2010
speedometer	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	0100
sympathizers	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	1020
Tasmanian	10	10	0	0	0.2	1.0414	0.12	1.0414	4.0	2100
theologians	12	10	11	9	0.24	1.1139	0.12	1.0414	4.0	2010
thingamabob	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	1002
topography	13	10	11	9	0.25	1.1461	0.12	1.0414	4.0	0100
triangular	12	10	11	9	0.24	1.1139	0.12	1.0414	4.0	0100
unaccustomed	10	10	6	6	0.2	1.0414	0.12	1.0414	4.0	2010
unknowable	10	10	10	10	0.2	1.0414	0.12	1.0414	4.0	0100
unshakable	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	0100
unwillingly	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	0100
urology	12	10	7	7	0.24	1.1139	0.12	1.0414	4.0	0100
ventilating	10	10	8	8	0.2	1.0414	0.12	1.0414	4.0	1020
voyeurism	10	10	9	9	0.2	1.0414	0.12	1.0414	4.0	2100
zoologist	12	10	12	10	0.24	1.1139	0.12	1.0414	4.0	0100
activism	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
amenable	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0100
amicably	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	1000
antibody	13	9	12	8	0.25	1.1461	0.11	1.0	4.0	1020
antitoxin	18	9	17	9	0.35	1.2788	0.11	1.0	4.0	2010
applicator	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	1020
asexual	11	9	10	9	0.22	1.0792	0.11	1.0	4.0	0100
assertiveness	9	9	8	8	0.18	1.0	0.11	1.0	4.0	0100
Athenian	13	9	0	0	0.25	1.1461	0.11	1.0	4.0	0100
athleticism	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	0102
augmentation	9	9	8	8	0.18	1.0	0.11	1.0	4.0	2010
authorizes	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
autonomic	9	9	8	8	0.18	1.0	0.11	1.0	4.0	2010
autonomous	11	9	8	8	0.22	1.0792	0.11	1.0	4.0	0100
aviators	13	9	11	8	0.25	1.1461	0.11	1.0	4.0	1000
avocation	9	9	9	9	0.18	1.0	0.11	1.0	4.0	2010
backfiring	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	1200
benefiting	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1000
Bulgaria	11	9	1	1	0.22	1.0792	0.11	1.0	4.0	0100
cacophony	13	9	9	8	0.25	1.1461	0.11	1.0	4.0	0100
calculators	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	1020
Californians	12	9	1	1	0.24	1.1139	0.11	1.0	4.0	2010
capitalized	11	9	10	9	0.22	1.0792	0.11	1.0	4.0	1002
clarifying	9	9	8	8	0.18	1.0	0.11	1.0	4.0	1020
coexistence	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	2010
Columbian	16	9	1	1	0.31	1.2304	0.11	1.0	4.0	2100
commentaries	10	9	6	6	0.2	1.0414	0.11	1.0	4.0	1020
commiserate	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
complicating	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	1020
condescension	9	9	9	9	0.18	1.0	0.11	1.0	4.0	2010
conditioners	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0100
consultations	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	2010
contemptuous	12	9	12	9	0.24	1.1139	0.11	1.0	4.0	0100
contractual	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
contradicted	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	2010
corruptible	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	0100
counterbalance	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	1020
countermeasure	10	9	7	6	0.2	1.0414	0.11	1.0	4.0	1020
Darwinism	16	9	0	0	0.31	1.2304	0.11	1.0	4.0	1020
delegated	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
democracies	9	9	7	7	0.18	1.0	0.11	1.0	4.0	0100
depositors	19	9	19	9	0.37	1.301	0.11	1.0	4.0	0100
desiccated	13	9	12	8	0.25	1.1461	0.11	1.0	4.0	1000
desperadoes	11	9	9	8	0.22	1.0792	0.11	1.0	4.0	2010
diabetics	9	9	8	8	0.18	1.0	0.11	1.0	4.0	2010
dictionaries	9	9	7	7	0.18	1.0	0.11	1.0	4.0	1020
disfiguring	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0100
disintegrates	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
disparity	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	0100
duplicating	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
duplicity	11	9	9	8	0.22	1.0792	0.11	1.0	4.0	0100
efficacy	15	9	15	9	0.29	1.2041	0.11	1.0	4.0	1020
egocentric	12	9	10	9	0.24	1.1139	0.11	1.0	4.0	2010
entanglements	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0100
epidemics	10	9	8	8	0.2	1.0414	0.11	1.0	4.0	2010
epidermal	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	2010
Episcopal	10	9	0	0	0.2	1.0414	0.11	1.0	4.0	0100
escalators	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
Estonia	14	9	0	0	0.27	1.1761	0.11	1.0	4.0	0100
evaporates	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
examiners	11	9	10	8	0.22	1.0792	0.11	1.0	4.0	0100
exemplified	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
expatriate	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
explainable	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
exponential	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	2010
extortionist	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
facsimile	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0100
federally	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	1000
ferocity	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
fibrillation	11	9	9	8	0.22	1.0792	0.11	1.0	4.0	2010
frivolity	9	9	8	8	0.18	1.0	0.11	1.0	4.0	0100
Galleria	11	9	3	3	0.22	1.0792	0.11	1.0	4.0	2010
habitable	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	1000
humiliates	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
hydroponic	12	9	9	8	0.24	1.1139	0.11	1.0	4.0	2010
idealized	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0102
incarcerate	10	9	8	7	0.2	1.0414	0.11	1.0	4.0	0102
incompetents	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
indentation	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0210
infirmity	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	0100
ingenuous	11	9	11	9	0.22	1.0792	0.11	1.0	4.0	0100
ingratiate	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0102
inheriting	10	9	10	9	0.2	1.0414	0.11	1.0	4.0	0100
innovator	10	9	9	8	0.2	1.0414	0.11	1.0	4.0	1020
innuendos	9	9	9	9	0.18	1.0	0.11	1.0	4.0	0010
inoculate	18	9	18	9	0.35	1.2788	0.11	1.0	4.0	0102
inoffensive	12	9	11	9	0.24	1.1139	0.11	1.0	4.0	0010
instituting	9	9	9	9	0.18	1.0	0.11	1.0	4.0	1020
