Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
Mona	390	108	3	3	7.65	2.5922	1.29	2.0374	2.0	10
offspring	130	108	117	101	2.55	2.1173	1.29	2.0374	2.0	12
racial	159	108	145	104	3.12	2.2041	1.29	2.0374	2.0	10
rebound	142	108	123	101	2.78	2.1553	1.29	2.0374	2.0	01
roaring	156	108	117	87	3.06	2.1959	1.29	2.0374	2.0	10
rumour	149	108	123	87	2.92	2.1761	1.29	2.0374	2.0	20
scratches	123	108	118	104	2.41	2.0934	1.29	2.0374	2.0	10
spaceship	188	108	184	105	3.69	2.2765	1.29	2.0374	2.0	12
tacky	134	108	119	99	2.63	2.1303	1.29	2.0374	2.0	10
teeny	128	108	103	99	2.51	2.1106	1.29	2.0374	2.0	10
villa	224	108	142	81	4.39	2.3522	1.29	2.0374	2.0	10
amused	128	107	128	107	2.51	2.1106	1.28	2.0334	2.0	01
apron	136	107	132	105	2.67	2.1367	1.28	2.0334	2.0	10
balanced	121	107	116	104	2.37	2.0864	1.28	2.0334	2.0	10
bandits	211	107	133	88	4.14	2.3263	1.28	2.0334	2.0	10
barrels	144	107	138	104	2.82	2.1614	1.28	2.0334	2.0	10
bending	122	107	118	103	2.39	2.0899	1.28	2.0334	2.0	10
combine	113	107	99	94	2.22	2.0569	1.28	2.0334	2.0	10
comfy	115	107	97	90	2.25	2.0645	1.28	2.0334	2.0	10
concludes	114	107	114	107	2.24	2.0607	1.28	2.0334	2.0	01
cradle	145	107	121	95	2.84	2.1644	1.28	2.0334	2.0	10
extinct	128	107	124	103	2.51	2.1106	1.28	2.0334	2.0	01
giggles	170	107	117	69	3.33	2.233	1.28	2.0334	2.0	10
graceful	118	107	114	103	2.31	2.0755	1.28	2.0334	2.0	10
insured	126	107	123	106	2.47	2.1038	1.28	2.0334	2.0	01
lunchtime	125	107	100	88	2.45	2.1004	1.28	2.0334	2.0	12
mailman	147	107	128	94	2.88	2.1703	1.28	2.0334	2.0	12
masses	138	107	136	107	2.71	2.143	1.28	2.0334	2.0	10
merchant	146	107	110	84	2.86	2.1673	1.28	2.0334	2.0	10
mini	184	107	92	81	3.61	2.2672	1.28	2.0334	2.0	10
muddy	153	107	105	92	3.0	2.1875	1.28	2.0334	2.0	10
napkins	131	107	122	101	2.57	2.1206	1.28	2.0334	2.0	10
paddle	191	107	165	97	3.75	2.2833	1.28	2.0334	2.0	10
pager	147	107	130	100	2.88	2.1703	1.28	2.0334	2.0	10
peasants	155	107	145	103	3.04	2.1931	1.28	2.0334	2.0	10
pitcher	165	107	154	100	3.24	2.2201	1.28	2.0334	2.0	10
Prophet	272	107	115	84	5.33	2.4362	1.28	2.0334	2.0	10
rightful	119	107	119	107	2.33	2.0792	1.28	2.0334	2.0	10
scraping	118	107	109	99	2.31	2.0755	1.28	2.0334	2.0	10
singles	142	107	129	102	2.78	2.1553	1.28	2.0334	2.0	10
smuggling	154	107	141	102	3.02	2.1903	1.28	2.0334	2.0	10
stocking	134	107	129	104	2.63	2.1303	1.28	2.0334	2.0	10
transit	162	107	133	92	3.18	2.2122	1.28	2.0334	2.0	10
upstate	131	107	108	91	2.57	2.1206	1.28	2.0334	2.0	11
batting	164	106	156	102	3.22	2.2175	1.26	2.0294	2.0	10
bursting	119	106	111	99	2.33	2.0792	1.26	2.0294	2.0	10
Chevy	175	106	1	1	3.43	2.2455	1.26	2.0294	2.0	10
concealed	116	106	111	103	2.27	2.0682	1.26	2.0294	2.0	01
deploy	135	106	100	86	2.65	2.1335	1.26	2.0294	2.0	01
fishy	143	106	126	101	2.8	2.1584	1.26	2.0294	2.0	10
flaming	130	106	101	91	2.55	2.1173	1.26	2.0294	2.0	10
fortunes	128	106	118	99	2.51	2.1106	1.26	2.0294	2.0	10
Gibson	308	106	1	1	6.04	2.49	1.26	2.0294	2.0	10
Hector	543	106	0	0	10.65	2.7356	1.26	2.0294	2.0	10
knockout	170	106	125	100	3.33	2.233	1.26	2.0294	2.0	12
lever	163	106	154	102	3.2	2.2148	1.26	2.0294	2.0	10
loony	123	106	113	102	2.41	2.0934	1.26	2.0294	2.0	10
oysters	193	106	166	98	3.78	2.2878	1.26	2.0294	2.0	10
Padre	215	106	54	43	4.22	2.3345	1.26	2.0294	2.0	12
punches	161	106	158	103	3.16	2.2095	1.26	2.0294	2.0	10
rebels	250	106	225	98	4.9	2.3997	1.26	2.0294	2.0	10
saline	175	106	154	97	3.43	2.2455	1.26	2.0294	2.0	01
singers	160	106	123	94	3.14	2.2068	1.26	2.0294	2.0	10
suspense	114	106	111	104	2.24	2.0607	1.26	2.0294	2.0	01
sweeter	133	106	122	104	2.61	2.1271	1.26	2.0294	2.0	10
taco	158	106	86	65	3.1	2.2014	1.26	2.0294	2.0	10
tractor	190	106	158	97	3.73	2.281	1.26	2.0294	2.0	10
undressed	123	106	122	106	2.41	2.0934	1.26	2.0294	2.0	01
airplanes	164	105	151	98	3.22	2.2175	1.25	2.0253	2.0	10
barracks	226	105	200	98	4.43	2.356	1.25	2.0253	2.0	10
bomber	214	105	180	93	4.2	2.3324	1.25	2.0253	2.0	10
Calvin	474	105	1	1	9.29	2.6767	1.25	2.0253	2.0	10
conceive	117	105	116	105	2.29	2.0719	1.25	2.0253	2.0	01
Devon	914	105	1	1	17.92	2.9614	1.25	2.0253	2.0	10
Doggone	148	105	72	56	2.9	2.1732	1.25	2.0253	2.0	10
fireman	149	105	134	98	2.92	2.1761	1.25	2.0253	2.0	10
honking	155	105	106	84	3.04	2.1931	1.25	2.0253	2.0	10
premiere	189	105	177	99	3.71	2.2788	1.25	2.0253	2.0	01
prospects	114	105	113	104	2.24	2.0607	1.25	2.0253	2.0	10
rumours	134	105	122	96	2.63	2.1303	1.25	2.0253	2.0	20
salty	127	105	106	90	2.49	2.1072	1.25	2.0253	2.0	10
schedules	116	105	114	104	2.27	2.0682	1.25	2.0253	2.0	10
slumber	140	105	127	98	2.75	2.1492	1.25	2.0253	2.0	10
sticker	142	105	138	102	2.78	2.1553	1.25	2.0253	2.0	10
wiggle	152	105	121	95	2.98	2.1847	1.25	2.0253	2.0	10
wiping	111	105	105	100	2.18	2.0492	1.25	2.0253	2.0	10
Captions	104	104	6	6	2.04	2.0212	1.24	2.0212	2.0	10
combo	125	104	118	99	2.45	2.1004	1.24	2.0212	2.0	12
comics	221	104	197	94	4.33	2.3464	1.24	2.0212	2.0	10
dairy	142	104	106	73	2.78	2.1553	1.24	2.0212	2.0	10
fragments	135	104	130	101	2.65	2.1335	1.24	2.0212	2.0	10
gallant	167	104	107	93	3.27	2.2253	1.24	2.0212	2.0	10
Griffin	707	104	3	2	13.86	2.85	1.24	2.0212	2.0	10
Herman	307	104	0	0	6.02	2.4886	1.24	2.0212	2.0	10
indoors	126	104	120	98	2.47	2.1038	1.24	2.0212	2.0	12
inject	123	104	115	98	2.41	2.0934	1.24	2.0212	2.0	01
lunches	130	104	127	103	2.55	2.1173	1.24	2.0212	2.0	10
maintained	114	104	112	103	2.24	2.0607	1.24	2.0212	2.0	01
muffled	157	104	87	65	3.08	2.1987	1.24	2.0212	2.0	10
Perry	391	104	1	1	7.67	2.5933	1.24	2.0212	2.0	10
phoney	159	104	153	101	3.12	2.2041	1.24	2.0212	2.0	10
plaster	134	104	127	99	2.63	2.1303	1.24	2.0212	2.0	10
pursued	109	104	106	101	2.14	2.0414	1.24	2.0212	2.0	01
puzzles	124	104	122	103	2.43	2.0969	1.24	2.0212	2.0	10
rattling	144	104	117	93	2.82	2.1614	1.24	2.0212	2.0	10
reborn	133	104	128	100	2.61	2.1271	1.24	2.0212	2.0	11
stylish	110	104	108	102	2.16	2.0453	1.24	2.0212	2.0	10
switches	134	104	129	101	2.63	2.1303	1.24	2.0212	2.0	10
transmit	146	104	129	95	2.86	2.1673	1.24	2.0212	2.0	01
vested	111	104	110	103	2.18	2.0492	1.24	2.0212	2.0	10
windy	134	104	91	81	2.63	2.1303	1.24	2.0212	2.0	10
basics	114	103	110	101	2.24	2.0607	1.23	2.017	2.0	10
Birdie	253	103	103	79	4.96	2.4048	1.23	2.017	2.0	10
brightest	110	103	107	100	2.16	2.0453	1.23	2.017	2.0	10
deranged	115	103	108	99	2.25	2.0645	1.23	2.017	2.0	01
fading	125	103	121	101	2.45	2.1004	1.23	2.017	2.0	10
forfeit	158	103	144	99	3.1	2.2014	1.23	2.017	2.0	10
furry	122	103	111	95	2.39	2.0899	1.23	2.017	2.0	10
heater	139	103	134	101	2.73	2.1461	1.23	2.017	2.0	10
insects	158	103	144	97	3.1	2.2014	1.23	2.017	2.0	12
manor	174	103	96	72	3.41	2.243	1.23	2.017	2.0	10
missions	147	103	146	102	2.88	2.1703	1.23	2.017	2.0	10
nightfall	118	103	118	103	2.31	2.0755	1.23	2.017	2.0	12
Nixon	220	103	0	0	4.31	2.3444	1.23	2.017	2.0	10
oyster	156	103	116	79	3.06	2.1959	1.23	2.017	2.0	10
platinum	123	103	103	89	2.41	2.0934	1.23	2.017	2.0	10
scoundrel	152	103	134	97	2.98	2.1847	1.23	2.017	2.0	10
sculpture	159	103	159	103	3.12	2.2041	1.23	2.017	2.0	10
stalker	189	103	155	93	3.71	2.2788	1.23	2.017	2.0	10
stretching	113	103	105	97	2.22	2.0569	1.23	2.017	2.0	10
Turkish	199	103	2	1	3.9	2.301	1.23	2.017	2.0	10
Abby	637	102	0	0	12.49	2.8048	1.22	2.0128	2.0	10
aging	131	102	127	100	2.57	2.1206	1.22	2.0128	2.0	10
Beatles	153	102	1	1	3.0	2.1875	1.22	2.0128	2.0	10
bozo	126	102	87	74	2.47	2.1038	1.22	2.0128	2.0	12
catchy	109	102	73	68	2.14	2.0414	1.22	2.0128	2.0	10
descent	132	102	129	101	2.59	2.1239	1.22	2.0128	2.0	01
idol	141	102	137	100	2.76	2.1523	1.22	2.0128	2.0	10
itching	115	102	112	99	2.25	2.0645	1.22	2.0128	2.0	10
itchy	116	102	106	97	2.27	2.0682	1.22	2.0128	2.0	10
Kerry	348	102	0	0	6.82	2.5428	1.22	2.0128	2.0	10
Nicky	525	102	0	0	10.29	2.721	1.22	2.0128	2.0	10
parting	116	102	103	92	2.27	2.0682	1.22	2.0128	2.0	10
pickles	188	102	135	84	3.69	2.2765	1.22	2.0128	2.0	10
pleading	116	102	108	95	2.27	2.0682	1.22	2.0128	2.0	10
pushy	121	102	110	96	2.37	2.0864	1.22	2.0128	2.0	10
Rangers	244	102	50	29	4.78	2.3892	1.22	2.0128	2.0	10
riots	121	102	111	95	2.37	2.0864	1.22	2.0128	2.0	10
rooster	197	102	116	82	3.86	2.2967	1.22	2.0128	2.0	10
sorted	107	102	102	99	2.1	2.0334	1.22	2.0128	2.0	10
spilling	109	102	101	95	2.14	2.0414	1.22	2.0128	2.0	10
surfing	230	102	210	95	4.51	2.3636	1.22	2.0128	2.0	10
wiring	118	102	113	99	2.31	2.0755	1.22	2.0128	2.0	10
adapt	134	101	124	97	2.63	2.1303	1.2	2.0086	2.0	01
athletes	157	101	153	97	3.08	2.1987	1.2	2.0086	2.0	12
casket	162	101	155	99	3.18	2.2122	1.2	2.0086	2.0	10
drafted	119	101	114	99	2.33	2.0792	1.2	2.0086	2.0	10
exchanged	107	101	104	99	2.1	2.0334	1.2	2.0086	2.0	01
fascist	125	101	85	71	2.45	2.1004	1.2	2.0086	2.0	10
feedback	140	101	118	89	2.75	2.1492	1.2	2.0086	2.0	12
felon	128	101	126	100	2.51	2.1106	1.2	2.0086	2.0	10
Frederick	308	101	0	0	6.04	2.49	1.2	2.0086	2.0	10
gangsters	141	101	123	95	2.76	2.1523	1.2	2.0086	2.0	10
hallowed	117	101	88	81	2.29	2.0719	1.2	2.0086	2.0	10
Housewives	113	101	51	46	2.22	2.0569	1.2	2.0086	2.0	12
ideals	126	101	123	100	2.47	2.1038	1.2	2.0086	2.0	01
leisure	129	101	106	85	2.53	2.1139	1.2	2.0086	2.0	10
lurking	112	101	106	97	2.2	2.0531	1.2	2.0086	2.0	10
naming	109	101	101	93	2.14	2.0414	1.2	2.0086	2.0	10
pretends	103	101	98	97	2.02	2.017	1.2	2.0086	2.0	01
rapist	162	101	153	95	3.18	2.2122	1.2	2.0086	2.0	10
reflex	116	101	106	94	2.27	2.0682	1.2	2.0086	2.0	10
Riley	287	101	0	0	5.63	2.4594	1.2	2.0086	2.0	10
struggled	111	101	110	100	2.18	2.0492	1.2	2.0086	2.0	10
tattooed	132	101	129	100	2.59	2.1239	1.2	2.0086	2.0	01
tenant	155	101	154	100	3.04	2.1931	1.2	2.0086	2.0	10
virgins	150	101	128	93	2.94	2.179	1.2	2.0086	2.0	10
wedded	164	101	160	99	3.22	2.2175	1.2	2.0086	2.0	10
Alfred	372	100	0	0	7.29	2.5717	1.19	2.0043	2.0	10
Beta	175	100	53	38	3.43	2.2455	1.19	2.0043	2.0	10
cellphone	157	100	135	94	3.08	2.1987	1.19	2.0043	2.0	10
charade	112	100	108	97	2.2	2.0531	1.19	2.0043	2.0	01
crashes	112	100	104	93	2.2	2.0531	1.19	2.0043	2.0	10
cupcake	167	100	107	88	3.27	2.2253	1.19	2.0043	2.0	12
dungeon	131	100	123	96	2.57	2.1206	1.19	2.0043	2.0	10
Fluffy	185	100	88	71	3.63	2.2695	1.19	2.0043	2.0	10
homesick	123	100	112	96	2.41	2.0934	1.19	2.0043	2.0	12
messes	114	100	113	99	2.24	2.0607	1.19	2.0043	2.0	10
nearer	132	100	117	90	2.59	2.1239	1.19	2.0043	2.0	10
oblige	113	100	107	96	2.22	2.0569	1.19	2.0043	2.0	01
oddly	105	100	67	63	2.06	2.0253	1.19	2.0043	2.0	10
owning	106	100	99	94	2.08	2.0294	1.19	2.0043	2.0	10
Sawyer	334	100	7	5	6.55	2.525	1.19	2.0043	2.0	10
shouted	115	100	111	98	2.25	2.0645	1.19	2.0043	2.0	10
shuffle	150	100	104	78	2.94	2.179	1.19	2.0043	2.0	10
sinners	137	100	118	90	2.69	2.1399	1.19	2.0043	2.0	10
sire	671	100	460	72	13.16	2.8274	1.19	2.0043	2.0	10
supports	105	100	103	98	2.06	2.0253	1.19	2.0043	2.0	01
treatments	121	100	120	100	2.37	2.0864	1.19	2.0043	2.0	10
undress	124	100	110	93	2.43	2.0969	1.19	2.0043	2.0	01
welcomed	104	100	103	100	2.04	2.0212	1.19	2.0043	2.0	10
Berry	178	99	53	43	3.49	2.2529	1.18	2.0	2.0	10
boredom	109	99	96	87	2.14	2.0414	1.18	2.0	2.0	10
bridal	133	99	119	92	2.61	2.1271	1.18	2.0	2.0	10
Clarence	438	99	0	0	8.59	2.6425	1.18	2.0	2.0	10
condemn	121	99	118	97	2.37	2.0864	1.18	2.0	2.0	01
courtyard	109	99	106	97	2.14	2.0414	1.18	2.0	2.0	12
cupboard	127	99	122	97	2.49	2.1072	1.18	2.0	2.0	10
dashing	115	99	100	90	2.25	2.0645	1.18	2.0	2.0	10
excite	109	99	106	96	2.14	2.0414	1.18	2.0	2.0	01
factors	110	99	106	97	2.16	2.0453	1.18	2.0	2.0	10
Fanny	262	99	62	46	5.14	2.42	1.18	2.0	2.0	10
gloomy	123	99	111	92	2.41	2.0934	1.18	2.0	2.0	10
goldfish	155	99	127	91	3.04	2.1931	1.18	2.0	2.0	12
import	111	99	107	96	2.18	2.0492	1.18	2.0	2.0	01
Langley	191	99	0	0	3.75	2.2833	1.18	2.0	2.0	10
melon	218	99	121	90	4.27	2.3404	1.18	2.0	2.0	10
monstrous	122	99	108	91	2.39	2.0899	1.18	2.0	2.0	10
Mustang	175	99	27	11	3.43	2.2455	1.18	2.0	2.0	12
newborn	128	99	112	94	2.51	2.1106	1.18	2.0	2.0	10
odor	119	99	119	99	2.33	2.0792	1.18	2.0	2.0	10
Pedro	341	99	0	0	6.69	2.534	1.18	2.0	2.0	10
Reno	258	99	0	0	5.06	2.4133	1.18	2.0	2.0	10
rumble	139	99	127	91	2.73	2.1461	1.18	2.0	2.0	10
satin	133	99	103	84	2.61	2.1271	1.18	2.0	2.0	10
Senor	295	99	115	45	5.78	2.4713	1.18	2.0	2.0	21
solemn	112	99	108	96	2.2	2.0531	1.18	2.0	2.0	10
suburbs	120	99	116	96	2.35	2.0828	1.18	2.0	2.0	10
trumpet	210	99	194	93	4.12	2.3243	1.18	2.0	2.0	10
truthful	109	99	104	96	2.14	2.0414	1.18	2.0	2.0	10
Ahoy	189	98	31	24	3.71	2.2788	1.17	1.9956	2.0	01
batter	203	98	164	85	3.98	2.3096	1.17	1.9956	2.0	10
berries	158	98	148	94	3.1	2.2014	1.17	1.9956	2.0	10
consume	105	98	99	93	2.06	2.0253	1.17	1.9956	2.0	01
cushion	110	98	109	98	2.16	2.0453	1.17	1.9956	2.0	10
hygiene	108	98	93	85	2.12	2.0374	1.17	1.9956	2.0	12
invites	109	98	106	96	2.14	2.0414	1.17	1.9956	2.0	01
jingle	258	98	141	70	5.06	2.4133	1.17	1.9956	2.0	10
Monte	280	98	3	3	5.49	2.4487	1.17	1.9956	2.0	10
parish	154	98	126	84	3.02	2.1903	1.17	1.9956	2.0	10
promptly	104	98	102	96	2.04	2.0212	1.17	1.9956	2.0	10
refuge	125	98	119	95	2.45	2.1004	1.17	1.9956	2.0	10
restraint	131	98	112	96	2.57	2.1206	1.17	1.9956	2.0	01
sleazy	111	98	102	93	2.18	2.0492	1.17	1.9956	2.0	10
solving	112	98	101	87	2.2	2.0531	1.17	1.9956	2.0	10
squeezing	103	98	98	94	2.02	2.017	1.17	1.9956	2.0	10
textbook	112	98	99	87	2.2	2.0531	1.17	1.9956	2.0	12
twisting	111	98	93	86	2.18	2.0492	1.17	1.9956	2.0	10
Utah	250	98	2	2	4.9	2.3997	1.17	1.9956	2.0	12
Watson	1066	98	1	1	20.9	3.0282	1.17	1.9956	2.0	10
withdrawn	115	98	74	70	2.25	2.0645	1.17	1.9956	2.0	01
accepts	106	97	106	97	2.08	2.0294	1.16	1.9912	2.0	01
aching	105	97	103	96	2.06	2.0253	1.16	1.9912	2.0	10
admits	105	97	103	97	2.06	2.0253	1.16	1.9912	2.0	01
anal	138	97	117	85	2.71	2.143	1.16	1.9912	2.0	10
captive	116	97	114	95	2.27	2.0682	1.16	1.9912	2.0	10
Chester	320	97	3	3	6.27	2.5065	1.16	1.9912	2.0	10
Christians	180	97	6	6	3.53	2.2577	1.16	1.9912	2.0	10
circuits	138	97	133	95	2.71	2.143	1.16	1.9912	2.0	10
classics	112	97	86	77	2.2	2.0531	1.16	1.9912	2.0	10
depot	150	97	116	68	2.94	2.179	1.16	1.9912	2.0	10
hiking	135	97	122	88	2.65	2.1335	1.16	1.9912	2.0	10
jerking	116	97	110	92	2.27	2.0682	1.16	1.9912	2.0	10
nipple	144	97	127	86	2.82	2.1614	1.16	1.9912	2.0	10
payday	128	97	107	85	2.51	2.1106	1.16	1.9912	2.0	12
poodle	145	97	116	87	2.84	2.1644	1.16	1.9912	2.0	10
prescribed	114	97	113	96	2.24	2.0607	1.16	1.9912	2.0	01
refrain	104	97	99	93	2.04	2.0212	1.16	1.9912	2.0	01
seniors	122	97	102	88	2.39	2.0899	1.16	1.9912	2.0	10
sinner	126	97	116	91	2.47	2.1038	1.16	1.9912	2.0	10
stabbing	115	97	104	89	2.25	2.0645	1.16	1.9912	2.0	10
sterile	111	97	100	90	2.18	2.0492	1.16	1.9912	2.0	10
thinner	115	97	110	94	2.25	2.0645	1.16	1.9912	2.0	10
titles	120	97	113	94	2.35	2.0828	1.16	1.9912	2.0	10
vermin	121	97	109	89	2.37	2.0864	1.16	1.9912	2.0	10
vivid	104	97	100	94	2.04	2.0212	1.16	1.9912	2.0	10
Yahoo	149	97	37	33	2.92	2.1761	1.16	1.9912	2.0	12
aroused	113	96	113	96	2.22	2.0569	1.14	1.9868	2.0	01
bedside	98	96	90	89	1.92	1.9956	1.14	1.9868	2.0	12
Campbell	274	96	0	0	5.37	2.4393	1.14	1.9868	2.0	10
chopping	108	96	98	90	2.12	2.0374	1.14	1.9868	2.0	10
copied	128	96	119	89	2.51	2.1106	1.14	1.9868	2.0	10
craving	109	96	106	95	2.14	2.0414	1.14	1.9868	2.0	10
fences	120	96	117	94	2.35	2.0828	1.14	1.9868	2.0	10
fractures	135	96	130	93	2.65	2.1335	1.14	1.9868	2.0	10
grumpy	120	96	79	64	2.35	2.0828	1.14	1.9868	2.0	10
guided	106	96	96	87	2.08	2.0294	1.14	1.9868	2.0	10
hauling	109	96	98	86	2.14	2.0414	1.14	1.9868	2.0	10
jogging	131	96	115	89	2.57	2.1206	1.14	1.9868	2.0	10
landscape	127	96	124	94	2.49	2.1072	1.14	1.9868	2.0	12
