Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
premeditation	17	15	16	15	0.33	1.2553	0.18	1.2041	5.0	02010
reactionary	17	15	16	14	0.33	1.2553	0.18	1.2041	5.0	01020
triangulation	18	15	15	14	0.35	1.2788	0.18	1.2041	5.0	02010
Tyrannosaurus	20	15	3	3	0.39	1.3222	0.18	1.2041	5.0	00010
uncontrollably	15	15	15	15	0.29	1.2041	0.18	1.2041	5.0	20100
unfathomable	15	15	15	15	0.29	1.2041	0.18	1.2041	5.0	01000
unification	82	15	66	12	1.61	1.9191	0.18	1.2041	5.0	20010
unilateral	15	15	14	14	0.29	1.2041	0.18	1.2041	5.0	20100
abbreviated	16	14	14	13	0.31	1.2304	0.17	1.1761	5.0	01020
assassinating	15	14	13	13	0.29	1.2041	0.17	1.1761	5.0	01020
assimilated	21	14	21	14	0.41	1.3424	0.17	1.1761	5.0	01020
cornucopia	15	14	15	14	0.29	1.2041	0.17	1.1761	5.0	20100
counterproductive	14	14	14	14	0.27	1.1761	0.17	1.1761	5.0	10020
criminology	15	14	12	11	0.29	1.2041	0.17	1.1761	5.0	20100
disabilities	15	14	11	10	0.29	1.2041	0.17	1.1761	5.0	00100
indoctrination	15	14	15	14	0.29	1.2041	0.17	1.1761	5.0	02010
informational	14	14	13	13	0.27	1.1761	0.17	1.1761	5.0	20100
insinuation	15	14	15	14	0.29	1.2041	0.17	1.1761	5.0	02010
invigorating	15	14	13	12	0.29	1.2041	0.17	1.1761	5.0	01020
Jeffersonian	33	14	0	0	0.65	1.5315	0.17	1.1761	5.0	20100
methodically	14	14	14	14	0.27	1.1761	0.17	1.1761	5.0	01000
militarily	15	14	12	11	0.29	1.2041	0.17	1.1761	5.0	20100
misinformation	14	14	13	13	0.27	1.1761	0.17	1.1761	5.0	20010
misrepresented	14	14	14	14	0.27	1.1761	0.17	1.1761	5.0	20010
multimedia	28	14	24	12	0.55	1.4624	0.17	1.1761	5.0	20100
myocardial	15	14	12	11	0.29	1.2041	0.17	1.1761	5.0	20100
overwhelmingly	15	14	15	14	0.29	1.2041	0.17	1.1761	5.0	20100
preparatory	15	14	12	11	0.29	1.2041	0.17	1.1761	5.0	01020
radiologist	20	14	17	14	0.39	1.3222	0.17	1.1761	5.0	20100
reconsidering	16	14	15	14	0.31	1.2304	0.17	1.1761	5.0	20100
reformatory	18	14	15	12	0.35	1.2788	0.17	1.1761	5.0	01020
secretarial	16	14	14	13	0.31	1.2304	0.17	1.1761	5.0	20100
supervisory	16	14	11	10	0.31	1.2304	0.17	1.1761	5.0	20100
unquestionably	14	14	8	8	0.27	1.1761	0.17	1.1761	5.0	01000
accumulation	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0	02010
affiliations	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	02010
ambiguity	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	20100
angioplasty	16	13	15	12	0.31	1.2304	0.15	1.1461	5.0	10020
astonishingly	13	13	9	9	0.25	1.1461	0.15	1.1461	5.0	01000
collaborators	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0	01020
confrontational	14	13	12	12	0.27	1.1761	0.15	1.1461	5.0	20100
degenerated	19	13	13	12	0.37	1.301	0.15	1.1461	5.0	01020
demoralizing	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	01020
disadvantages	16	13	16	13	0.31	1.2304	0.15	1.1461	5.0	20100
disillusionment	14	13	12	12	0.27	1.1761	0.15	1.1461	5.0	20100
disproportionate	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0	20100
dissatisfaction	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	20010
domesticity	14	13	13	12	0.27	1.1761	0.15	1.1461	5.0	22100
electrically	22	13	21	12	0.43	1.3617	0.15	1.1461	5.0	01000
evaporating	16	13	16	13	0.31	1.2304	0.15	1.1461	5.0	01020
facilitator	16	13	14	12	0.31	1.2304	0.15	1.1461	5.0	01020
homophobia	14	13	12	11	0.27	1.1761	0.15	1.1461	5.0	20100
hypoglycemic	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0	20010
impersonated	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0	01020
industrialists	14	13	13	12	0.27	1.1761	0.15	1.1461	5.0	01000
inescapable	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	20100
interpersonal	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	20100
irrefutable	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0	00100
metaphorical	14	13	13	13	0.27	1.1761	0.15	1.1461	5.0	20100
methamphetamine	16	13	13	10	0.31	1.2304	0.15	1.1461	5.0	20100
microprocessor	19	13	17	11	0.37	1.301	0.15	1.1461	5.0	20100
multiplication	14	13	14	13	0.27	1.1761	0.15	1.1461	5.0	20010
originating	14	13	13	12	0.27	1.1761	0.15	1.1461	5.0	01020
overconfident	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0	20100
perpetually	13	13	11	11	0.25	1.1461	0.15	1.1461	5.0	01000
precipitation	15	13	14	13	0.29	1.2041	0.15	1.1461	5.0	02010
puritanical	13	13	12	12	0.25	1.1461	0.15	1.1461	5.0	20100
qualification	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0	20010
regulatory	14	13	12	11	0.27	1.1761	0.15	1.1461	5.0	10020
satisfactorily	13	13	13	13	0.25	1.1461	0.15	1.1461	5.0	20100
synchronization	13	13	9	9	0.25	1.1461	0.15	1.1461	5.0	20010
transcontinental	16	13	11	10	0.31	1.2304	0.15	1.1461	5.0	22010
undeniably	13	13	10	10	0.25	1.1461	0.15	1.1461	5.0	20100
academia	12	12	10	10	0.24	1.1139	0.14	1.1139	5.0	20100
Amazonian	16	12	0	0	0.31	1.2304	0.14	1.1139	5.0	20100
appropriated	13	12	12	12	0.25	1.1461	0.14	1.1139	5.0	01020
archaeologists	27	12	23	10	0.53	1.4472	0.14	1.1139	5.0	20100
celebratory	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0	01020
condominiums	16	12	9	7	0.31	1.2304	0.14	1.1139	5.0	20100
constituency	22	12	22	12	0.43	1.3617	0.14	1.1139	5.0	01000
degenerative	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0	01000
entomology	12	12	6	6	0.24	1.1139	0.14	1.1139	5.0	20100
equatorial	17	12	9	7	0.33	1.2553	0.14	1.1139	5.0	20100
exhilaration	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0	02010
hermetically	13	12	12	11	0.25	1.1461	0.14	1.1139	5.0	01000
incalculable	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0	01000
inconveniences	15	12	15	12	0.29	1.2041	0.14	1.1139	5.0	20100
incorporation	13	12	11	10	0.25	1.1461	0.14	1.1139	5.0	02010
infertility	20	12	17	10	0.39	1.3222	0.14	1.1139	5.0	20100
inoculation	17	12	17	12	0.33	1.2553	0.14	1.1139	5.0	02010
interpretations	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0	02010
intravenously	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0	01000
maneuverable	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0	01000
mathematicians	18	12	13	11	0.35	1.2788	0.14	1.1139	5.0	20010
matrimonial	15	12	15	12	0.29	1.2041	0.14	1.1139	5.0	20100
moratorium	14	12	12	10	0.27	1.1761	0.14	1.1139	5.0	20100
ophthalmologist	14	12	14	12	0.27	1.1761	0.14	1.1139	5.0	20100
opportunistic	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0	20210
overreaction	14	12	14	12	0.27	1.1761	0.14	1.1139	5.0	10020
periodicals	12	12	11	11	0.24	1.1139	0.14	1.1139	5.0	20100
precipitated	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0	01020
predisposition	12	12	12	12	0.24	1.1139	0.14	1.1139	5.0	20010
reactivated	18	12	18	12	0.35	1.2788	0.14	1.1139	5.0	11020
retaliatory	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0	01020
telemarketing	18	12	10	7	0.35	1.2788	0.14	1.1139	5.0	20100
unavoidably	13	12	10	9	0.25	1.1461	0.14	1.1139	5.0	20100
underachiever	16	12	16	12	0.31	1.2304	0.14	1.1139	5.0	10020
unfavorable	14	12	13	11	0.27	1.1761	0.14	1.1139	5.0	21000
unpatriotic	13	12	13	12	0.25	1.1461	0.14	1.1139	5.0	02010
antagonism	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	01020
antagonizing	11	11	9	9	0.22	1.0792	0.13	1.0792	5.0	01020
antihistamine	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	20100
asphyxiated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	01020
authentication	14	11	13	11	0.27	1.1761	0.13	1.0792	5.0	02010
biographical	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0	20100
chronologically	11	11	8	8	0.22	1.0792	0.13	1.0792	5.0	20100
collaborated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	01020
compartmentalize	11	11	9	9	0.22	1.0792	0.13	1.0792	5.0	02102
contemporaries	14	11	14	11	0.27	1.1761	0.13	1.0792	5.0	01020
discriminated	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	01020
disintegration	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0	02010
disobedient	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0	20100
edification	15	11	14	11	0.29	1.2041	0.13	1.0792	5.0	20010
eradication	15	11	15	11	0.29	1.2041	0.13	1.0792	5.0	02010
exasperating	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	01020
exclusivity	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	22100
fertilization	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	20010
generalities	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	20100
immaturity	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0	20100
impersonators	17	11	17	11	0.33	1.2553	0.13	1.0792	5.0	01020
inarticulate	13	11	13	11	0.25	1.1461	0.13	1.0792	5.0	00100
inauguration	11	11	10	10	0.22	1.0792	0.13	1.0792	5.0	02010
inconsistency	13	11	13	11	0.25	1.1461	0.13	1.0792	5.0	20100
inhumanity	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	00100
insurmountable	14	11	14	11	0.27	1.1761	0.13	1.0792	5.0	20100
interrogator	17	11	11	10	0.33	1.2553	0.13	1.0792	5.0	21020
judiciary	11	11	6	6	0.22	1.0792	0.13	1.0792	5.0	01020
meritorious	13	11	12	11	0.25	1.1461	0.13	1.0792	5.0	20100
nationalities	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	20100
parliamentary	12	11	9	9	0.24	1.1139	0.13	1.0792	5.0	20100
proliferation	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	20010
psychotherapist	12	11	12	11	0.24	1.1139	0.13	1.0792	5.0	20100
remuneration	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	02010
repository	13	11	10	8	0.25	1.1461	0.13	1.0792	5.0	01020
revolutionized	11	11	11	11	0.22	1.0792	0.13	1.0792	5.0	20102
Scandinavia	14	11	0	0	0.27	1.1761	0.13	1.0792	5.0	20100
spiritualism	15	11	10	9	0.29	1.2041	0.13	1.0792	5.0	10000
superficially	11	11	8	8	0.22	1.0792	0.13	1.0792	5.0	10200
traditionalist	14	11	13	10	0.27	1.1761	0.13	1.0792	5.0	01000
uninhibited	12	11	11	10	0.24	1.1139	0.13	1.0792	5.0	20100
academically	11	10	9	8	0.22	1.0792	0.12	1.0414	5.0	20100
aficionado	11	10	9	9	0.22	1.0792	0.12	1.0414	5.0	02012
ambulatory	12	10	10	9	0.24	1.1139	0.12	1.0414	5.0	10020
approximated	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	01020
archeology	13	10	11	9	0.25	1.1461	0.12	1.0414	5.0	20100
articulated	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	01020
assimilation	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	02010
authoritative	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	01020
communicable	12	10	12	10	0.24	1.1139	0.12	1.0414	5.0	01000
communicators	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	01000
compensatory	11	10	10	10	0.22	1.0792	0.12	1.0414	5.0	01020
conservatively	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	01000
consolidating	13	10	12	10	0.25	1.1461	0.12	1.0414	5.0	01020
consolidation	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	02010
contractually	10	10	6	6	0.2	1.0414	0.12	1.0414	5.0	01000
corroboration	16	10	14	9	0.31	1.2304	0.12	1.0414	5.0	02010
deliberating	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	01020
denominations	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	02010
disinformation	12	10	10	8	0.24	1.1139	0.12	1.0414	5.0	02010
disintegrating	13	10	12	9	0.25	1.1461	0.12	1.0414	5.0	01020
disorienting	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	01020
durability	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	00100
expediency	10	10	7	7	0.2	1.0414	0.12	1.0414	5.0	01000
extramarital	15	10	15	10	0.29	1.2041	0.12	1.0414	5.0	20100
extrasensory	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	20100
facilitating	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	01020
fiduciary	12	10	11	10	0.24	1.1139	0.12	1.0414	5.0	01020
hallucinated	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0	01000
immunization	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	20010
inadequacies	10	10	8	8	0.2	1.0414	0.12	1.0414	5.0	01000
incapacitate	11	10	9	9	0.22	1.0792	0.12	1.0414	5.0	00102
incorporating	12	10	12	10	0.24	1.1139	0.12	1.0414	5.0	01020
indisputable	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	20100
ineligible	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	01000
inexhaustible	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	00100
infidelities	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	20100
innumerable	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	01000
inoculated	14	10	14	10	0.27	1.1761	0.12	1.0414	5.0	01020
inoperative	15	10	15	10	0.29	1.2041	0.12	1.0414	5.0	01000
intermittently	10	10	8	8	0.2	1.0414	0.12	1.0414	5.0	20100
jurisdictional	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	20100
materialized	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	01002
Nickelodeon	10	10	1	1	0.2	1.0414	0.12	1.0414	5.0	20100
nitroglycerine	15	10	13	8	0.29	1.2041	0.12	1.0414	5.0	20100
organisations	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	20010
Palestinian	20	10	1	1	0.39	1.3222	0.12	1.0414	5.0	20100
perpendicular	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	20100
polyurethane	12	10	10	8	0.24	1.1139	0.12	1.0414	5.0	20102
procrastinating	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0	01020
rationality	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	20100
redevelopment	13	10	10	8	0.25	1.1461	0.12	1.0414	5.0	20100
Scientology	15	10	5	2	0.29	1.2041	0.12	1.0414	5.0	20100
Stradivarius	13	10	0	0	0.25	1.1461	0.12	1.0414	5.0	20100
supplementary	13	10	13	10	0.25	1.1461	0.12	1.0414	5.0	20100
telemarketer	10	10	9	9	0.2	1.0414	0.12	1.0414	5.0	20100
unaccompanied	14	10	13	10	0.27	1.1761	0.12	1.0414	5.0	20100
underdeveloped	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	20010
unemotional	10	10	10	10	0.2	1.0414	0.12	1.0414	5.0	20100
unsatisfying	15	10	14	9	0.29	1.2041	0.12	1.0414	5.0	01020
unscientific	11	10	11	10	0.22	1.0792	0.12	1.0414	5.0	02010
unsuccessfully	10	10	7	7	0.2	1.0414	0.12	1.0414	5.0	20100
visualization	12	10	11	9	0.24	1.1139	0.12	1.0414	5.0	20010
aboriginal	9	9	8	8	0.18	1.0	0.11	1.0	5.0	20100
aeronautical	12	9	10	8	0.24	1.1139	0.11	1.0	5.0	20100
alliteration	9	9	7	7	0.18	1.0	0.11	1.0	5.0	01020
alphabetizing	9	9	8	8	0.18	1.0	0.11	1.0	5.0	10020
anorexia	13	9	12	8	0.25	1.1461	0.11	1.0	5.0	20100
anthropologists	9	9	8	8	0.18	1.0	0.11	1.0	5.0	20100
apothecary	20	9	16	8	0.39	1.3222	0.11	1.0	5.0	01020
astigmatism	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	01020
asymptomatic	11	9	10	8	0.22	1.0792	0.11	1.0	5.0	22010
colonization	12	9	12	9	0.24	1.1139	0.11	1.0	5.0	20010
commemorating	9	9	7	7	0.18	1.0	0.11	1.0	5.0	01020
dermatology	9	9	7	7	0.18	1.0	0.11	1.0	5.0	20100
eccentricity	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	20100
ecumenical	9	9	7	7	0.18	1.0	0.11	1.0	5.0	20100
emasculated	9	9	8	8	0.18	1.0	0.11	1.0	5.0	01020
encephalitis	11	9	9	8	0.22	1.0792	0.11	1.0	5.0	02010
erroneously	13	9	13	9	0.25	1.1461	0.11	1.0	5.0	01000
evangelical	11	9	11	9	0.22	1.0792	0.11	1.0	5.0	20100
exacerbated	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01020
exhibitionist	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	20100
habitually	9	9	8	8	0.18	1.0	0.11	1.0	5.0	01000
homeopathic	11	9	10	9	0.22	1.0792	0.11	1.0	5.0	20010
humiliations	9	9	8	8	0.18	1.0	0.11	1.0	5.0	22010
ideologies	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	20100
immeasurably	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01020
implementation	9	9	9	9	0.18	1.0	0.11	1.0	5.0	20010
improprieties	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	20100
incapacity	13	9	13	9	0.25	1.1461	0.11	1.0	5.0	00100
incoherently	9	9	8	8	0.18	1.0	0.11	1.0	5.0	00100
indefensible	9	9	9	9	0.18	1.0	0.11	1.0	5.0	00100
indiscriminate	9	9	9	9	0.18	1.0	0.11	1.0	5.0	00100
insinuated	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01000
irrepressible	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	00100
irresponsibly	10	9	10	9	0.2	1.0414	0.11	1.0	5.0	00100
kleptomaniac	9	9	9	9	0.18	1.0	0.11	1.0	5.0	20100
manipulations	9	9	9	9	0.18	1.0	0.11	1.0	5.0	02010
manipulator	10	9	6	6	0.2	1.0414	0.11	1.0	5.0	01020
motorcyclist	13	9	11	7	0.25	1.1461	0.11	1.0	5.0	10200
nationalism	12	9	10	7	0.24	1.1139	0.11	1.0	5.0	10020
oxygenated	10	9	9	8	0.2	1.0414	0.11	1.0	5.0	10020
Palestinians	19	9	0	0	0.37	1.301	0.11	1.0	5.0	20100
Panamanian	11	9	0	0	0.22	1.0792	0.11	1.0	5.0	20100
perpetuating	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01020
psychokinesis	11	9	7	6	0.22	1.0792	0.11	1.0	5.0	20010
regenerated	11	9	11	9	0.22	1.0792	0.11	1.0	5.0	01020
reorganizing	10	9	8	8	0.2	1.0414	0.11	1.0	5.0	01020
representations	12	9	10	8	0.24	1.1139	0.11	1.0	5.0	20010
romanticism	10	9	8	8	0.2	1.0414	0.11	1.0	5.0	01020
sensitivities	10	9	9	9	0.2	1.0414	0.11	1.0	5.0	20100
spectacularly	10	9	8	8	0.2	1.0414	0.11	1.0	5.0	01000
supercomputer	13	9	13	9	0.25	1.1461	0.11	1.0	5.0	20010
theologian	14	9	13	8	0.27	1.1761	0.11	1.0	5.0	20100
thermonuclear	13	9	10	8	0.25	1.1461	0.11	1.0	5.0	20100
unemployable	9	9	9	9	0.18	1.0	0.11	1.0	5.0	00100
unequivocal	9	9	9	9	0.18	1.0	0.11	1.0	5.0	20100
unmanageable	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01000
unreasonably	9	9	9	9	0.18	1.0	0.11	1.0	5.0	01000
Urinalysis	12	9	5	3	0.24	1.1139	0.11	1.0	5.0	20100
abbreviation	12	8	12	8	0.24	1.1139	0.1	0.9542	5.0	02010
abbreviations	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0	02010
aborigines	9	8	5	4	0.18	1.0	0.1	0.9542	5.0	20100
actuarial	9	8	8	8	0.18	1.0	0.1	0.9542	5.0	20100
adversarial	12	8	10	7	0.24	1.1139	0.1	0.9542	5.0	20100
allegiances	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	21020
amplification	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	20010
anticlimactic	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0	20010
antihistamines	10	8	7	5	0.2	1.0414	0.1	0.9542	5.0	20100
Appalachia	10	8	0	0	0.2	1.0414	0.1	0.9542	5.0	20100
capitalistic	15	8	14	8	0.29	1.2041	0.1	0.9542	5.0	20010
commercialism	9	8	8	7	0.18	1.0	0.1	0.9542	5.0	01020
Confederation	14	8	4	4	0.27	1.1761	0.1	0.9542	5.0	02010
consecutively	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01000
curiosities	11	8	10	7	0.22	1.0792	0.1	0.9542	5.0	20100
decaffeinated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
devastatingly	9	8	7	7	0.18	1.0	0.1	0.9542	5.0	10200
dilapidated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
disqualifying	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
disreputable	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01000
echinacea	12	8	7	5	0.24	1.1139	0.1	0.9542	5.0	00100
embarrassingly	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0	01000
empirically	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01000
eradicating	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
eroticism	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01020
exasperated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
exonerating	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
exoskeleton	13	8	12	7	0.25	1.1461	0.1	0.9542	5.0	20100
exterminating	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	01020
hydrotherapy	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	20100
hypersensitive	11	8	11	8	0.22	1.0792	0.1	0.9542	5.0	20100
immediacy	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01000
imperialists	12	8	12	8	0.24	1.1139	0.1	0.9542	5.0	01000
impresario	13	8	13	8	0.25	1.1461	0.1	0.9542	5.0	20102
indomitable	10	8	7	7	0.2	1.0414	0.1	0.9542	5.0	01000
inordinately	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01000
invalidated	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	01020
irrationally	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	01000
itineraries	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01020
justifiably	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0	10200
juxtaposition	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	20010
Lithuania	11	8	0	0	0.22	1.0792	0.1	0.9542	5.0	20100
misapprehension	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	02010
misinterpreting	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	00100
periodical	9	8	8	7	0.18	1.0	0.1	0.9542	5.0	20100
Pomeranian	10	8	0	0	0.2	1.0414	0.1	0.9542	5.0	20100
precipitating	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01020
probationary	9	8	8	8	0.18	1.0	0.1	0.9542	5.0	01020
proletarian	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	20100
proletariat	13	8	13	8	0.25	1.1461	0.1	0.9542	5.0	20100
rationalizing	9	8	8	7	0.18	1.0	0.1	0.9542	5.0	10020
repositioning	9	8	8	7	0.18	1.0	0.1	0.9542	5.0	20100
retaliated	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	01020
serendipitous	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	20100
socialization	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0	20010
unfashionable	8	8	7	7	0.16	0.9542	0.1	0.9542	5.0	01000
unmentionable	10	8	10	8	0.2	1.0414	0.1	0.9542	5.0	01000
unpredictably	8	8	8	8	0.16	0.9542	0.1	0.9542	5.0	20100
veterinarians	8	8	6	6	0.16	0.9542	0.1	0.9542	5.0	20100
viability	9	8	9	8	0.18	1.0	0.1	0.9542	5.0	00100
abolitionist	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0	20100
adjudication	9	7	9	7	0.18	1.0	0.08	0.9031	5.0	02010
allegorical	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	20100
articulation	8	7	7	6	0.16	0.9542	0.08	0.9031	5.0	20010
collaborative	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
comprehensible	10	7	7	7	0.2	1.0414	0.08	0.9031	5.0	20100
consumerism	9	7	7	6	0.18	1.0	0.08	0.9031	5.0	01020
cosmetology	9	7	8	6	0.18	1.0	0.08	0.9031	5.0	20100
decelerating	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0	01020
dehumanizing	12	7	11	7	0.24	1.1139	0.08	0.9031	5.0	01020
destabilizing	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
dictatorial	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	20100
disassociate	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20100
disingenuous	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	00100
elaborating	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
electrolysis	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	02100
Embarcadero	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0	02010
equivalency	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0	01000
etymology	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20100
executioners	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0	20100
fortifications	11	7	11	7	0.22	1.0792	0.08	0.9031	5.0	20010
fundamentalists	10	7	9	7	0.2	1.0414	0.08	0.9031	5.0	20100
globalization	14	7	14	7	0.27	1.1761	0.08	0.9031	5.0	20010
haberdashery	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0	10200
hydrogenated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	10020
hypochondria	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	20100
ignominious	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20100
inexorably	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01000
informality	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20100
infuriated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
ingratiating	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
inoculations	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	02010
instrumentation	10	7	8	5	0.2	1.0414	0.08	0.9031	5.0	20210
invigorated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
ionization	12	7	11	7	0.24	1.1139	0.08	0.9031	5.0	20010
